,subsystem__Transport,subsystem__whole_metabolism,reaction__A_import,reaction__B_import,reaction__C_import,reaction__D_import,reaction__E_import,reaction__F_import,reaction__G_import,subsystem__S3,reaction__N_exp,subsystem__S5,reaction__R_exp,subsystem__S7,reaction__U_exp,reaction__V_exp,reaction__W_exp,reaction__X_exp,subsystem__S1,reaction__R_A_B__G_H,subsystem__S2,reaction__R_C_H__I,reaction__R_C_D__J,reaction__R_I__P,reaction__R_J__Q,reaction__R_E__M,reaction__R_F_M__N,reaction__R_N__T,reaction__R_N__U,subsystem__S4,reaction__R_H__K,reaction__R_G_K__L,reaction__R_K__O,reaction__R_L__W,reaction__R_O_P__R,subsystem__S6,reaction__R_P_Q__S,reaction__R_S_T__V_X,metabolite_synthesis__A_C,metabolite_synthesis__B_C,metabolite_synthesis__C_C,metabolite_synthesis__D_C,metabolite_synthesis__E_C,metabolite_synthesis__F_C,metabolite_synthesis__N_C,metabolite_synthesis__R_C,metabolite_synthesis__U_C,metabolite_synthesis__V_C,metabolite_synthesis__W_C,metabolite_synthesis__X_C,metabolite_synthesis__H_C,metabolite_synthesis__I_C,metabolite_synthesis__J_C,metabolite_synthesis__P_C,metabolite_synthesis__Q_C,metabolite_synthesis__M_C,metabolite_synthesis__T_C,metabolite_synthesis__K_C,metabolite_synthesis__L_C,metabolite_synthesis__O_C,metabolite_synthesis__S_C,metabolite_consuming__A_E,metabolite_consuming__B_E,metabolite_consuming__C_E,metabolite_consuming__D_E,metabolite_consuming__E_E,metabolite_consuming__F_E,metabolite_consuming__A_C,metabolite_consuming__B_C,metabolite_consuming__C_C,metabolite_consuming__D_C,metabolite_consuming__E_C,metabolite_consuming__F_C,metabolite_consuming__G_C,metabolite_consuming__N_C,metabolite_consuming__R_C,metabolite_consuming__U_C,metabolite_consuming__V_C,metabolite_consuming__W_C,metabolite_consuming__X_C,metabolite_consuming__H_C,metabolite_consuming__I_C,metabolite_consuming__J_C,metabolite_consuming__P_C,metabolite_consuming__Q_C,metabolite_consuming__M_C,metabolite_consuming__T_C,metabolite_consuming__K_C,metabolite_consuming__L_C,metabolite_consuming__O_C,metabolite_consuming__S_C
g011,2.4929324017239023,18.579995390118775,0.026886435651724785,0.026886435651900395,0.11060234179314703,0.3777296755762508,0.9206026911950059,0.9206026911944616,0.03283721050519811,7.4917345174831675,0.0521880949832231,0.1768723259831335,0.09722222697800395,5.815255682814208,4.674860729050435,0.37772967557504056,0.006262705892422229,0.0,0.026886435651552985,0.026886435651552985,1.0556142114862312,0.016986055119393047,0.3777296755737817,0.01698605512128918,0.37772967557210974,0.9206026911944616,0.9206026911942962,0.3777296755724642,5.004971514668814,0.6933674499154512,0.045871707628656916,0.15862704509148787,0.09722222697800395,0.15862704509109732,0.09722222697800395,0.7544588508164977,0.37772967557504056,0.37772967557504056,0.026886435651724785,0.026886435651900395,0.11060234179314703,0.3777296755762508,0.9206026911950059,0.9206026911944616,3.6794092637774742,1.854730733001731,9.420766225967888,6.177047325036715,0.8816639486777028,6.5452928046170715,0.44245171421095275,1.1203662917189103,0.8367286881158873,1.3001216135434985,1.0935518060018166,1.8402048820558838,2.9088239826366515,0.6395619520798713,0.7452976500886784,0.9299578402100013,2.2727037891688937,4.260932208230253,4.260932208230253,4.8220356689464206,8.303562694784361,18.35947384708896,18.35947384708896,4.147586909463821,4.14758690946392,4.64053424224964,7.420508200193719,17.402782501307897,17.40278250130793,0.8293965145679577,14.334231801335772,0.09722222697800395,4.674860729050435,0.37772967557504056,0.006262705892422229,0.0,3.8186261155455723,4.604630098927563,6.517605033696264,4.487752887162306,5.5745464507054034,16.479214646434617,7.4205082001955915,1.5526343237438545,1.6101308490471646,0.19344395362242428,4.595578993812885
g012,0.6451856356915119,2.792190277005165,0.058705369236044476,0.05870536923604702,0.0,0.08151035601869352,0.12307149855738943,0.12307149855663002,0.028791447860233514,0.46820650226890037,0.0715179967782884,0.1801419891000785,0.0050857576552415535,0.19171909639520915,0.12152299512242433,0.08151035601835001,0.11764567982179303,0.03267899808351448,0.058705369235500376,0.058705369235500376,0.14817658935523476,0.0,0.08151035601742242,0.0,0.08151035601662045,0.12307149855663002,0.12307149855638394,0.08151035601789042,0.2084452933138306,0.5327048276354347,0.07845032641404849,0.15500584636958134,0.0050857576552415535,0.15500584636945747,0.0050857576552415535,0.1620202117031164,0.08151035601835001,0.08151035601835001,0.058705369236044476,0.05870536923604702,0.0,0.08151035601869352,0.12307149855738943,0.12307149855663002,0.48928449322628254,0.6796933734365973,0.5212746055901096,1.6437670941574338,0.4171637491831151,1.7641347044254132,0.2916378121034704,0.3937257981446197,0.14834394163767028,0.46075957931460887,0.17810270926134963,0.24514249678043584,0.4090215525377935,0.2980730579946348,0.3590839851557944,0.36017696215257156,0.7461454734901759,1.357664182204193,1.357664182204193,0.16432219975299123,0.09334553586787953,1.298180279603891,1.298180279603891,1.3019711760195558,1.3019711760195605,0.14704085853381088,0.05858567679753348,1.1731467403180174,1.1731467403180786,0.28772212023251187,0.9031112123790368,0.0050857576552415535,0.12152299512242433,0.08151035601835001,0.11764567982179303,0.03267899808351448,1.1460362742777865,0.13282204056171584,0.036367824943589915,0.13894435192744417,0.020992578161536615,1.066631045698893,0.058585676797429626,0.530244697665117,0.21819024542716906,0.009171014976899476,0.014108668245083528
g013,2.1448937476045837,18.309533557994353,0.08959027984902053,0.08959027984894341,0.17723098682202637,0.309366063266535,0.7825142926654697,0.7825142926652148,0.11284599893044661,7.400766549747908,0.11399399204445287,0.0659677779070464,0.0,5.804459078281086,4.674860729050435,0.3093660632668942,0.027377297008089704,0.008211700992037434,0.08959027984881739,0.08959027984881739,0.7729489182702179,0.07996722507618498,0.3093660632672074,0.07996722507495196,0.3093660632665296,0.7825142926652148,0.7825142926650334,0.3093660632671314,5.004971514668814,0.5313174721862696,0.10780843916727266,0.15254772097298447,0.0,0.15254772097249042,0.0,0.6177316262002049,0.3093660632668942,0.3093660632668942,0.08959027984902053,0.08959027984894341,0.17723098682202637,0.309366063266535,0.7825142926654697,0.7825142926652148,3.127055669660182,1.6772673138871148,9.322835729116921,5.2675428578304935,0.9193899156170361,5.591302983199477,0.45766491897891587,0.9990535783892839,0.5683125227133556,1.1520712435738842,0.7377679816204986,1.5640280849971007,2.223192743549361,0.6808570512077492,0.7669525532845148,0.8844323178830389,1.9297769241035208,3.9702020533298965,3.9702020533298965,4.1993775919864955,8.108628313363887,18.094555887926525,18.094555887926525,3.8225854079073516,3.822585407907517,4.057256647560342,7.2601107980774815,17.191559874229686,17.1915598742298,0.8453340355805379,14.262273943331214,0.0,4.674860729050435,0.3093660632668942,0.027377297008089704,0.008211700992037434,3.529815158788777,4.138133895617379,6.389388646145601,4.059716316382253,5.477186569878351,16.31501858253972,7.260110798077873,1.5351526847638841,1.6514045445050338,0.0,4.524267208129549
g014,4.182767160940481,17.67638462439244,0.6048679311278271,0.6048679311275189,0.028934166254499592,0.28255605044121546,0.19783859760504777,0.1978385976041741,0.07443002434142462,0.8134016857361035,0.05416449542235096,4.7489988832662755,0.13323542503863192,0.8136320569663238,0.04666116450231194,0.2825560504414511,4.597470007154884,0.0,0.6048679311276994,0.6048679311276994,0.9007708741280589,0.04857909083362962,0.28255605044012183,0.04857909083634031,0.2825560504404234,0.1978385976041741,0.19783859760392614,0.2825560504407236,0.1436949598633966,13.612995006935645,1.3981139338336277,4.932642254892121,0.13323542503863192,4.932642254892113,0.13323542503863192,0.5641116005493186,0.2825560504414511,0.2825560504414511,0.6048679311278271,0.6048679311275189,0.028934166254499592,0.28255605044121546,0.19783859760504777,0.1978385976041741,0.7883528894165713,12.414122199112368,0.7376439371716904,9.309371035609928,10.784401734868633,9.778681465489061,7.1377315611148076,6.7970716869832595,0.6606398078183402,7.9289383260805,0.8828773000432056,0.3946766948756383,1.0687707262810278,7.442882502667304,7.997498185958922,8.967053710269735,11.560533851704353,27.641697858775498,27.641697858775498,4.317853395050431,8.02248180637972,2.624134640184027,2.624134640184027,26.626419458591172,26.62641945859138,4.233652764765091,7.182233078951456,2.4823258738631466,2.4823258738633283,8.101411885834272,1.9560787543553904,0.13323542503863192,0.04666116450231194,0.2825560504414511,4.597470007154884,0.0,23.828729637817407,4.247273003706201,6.326405410164815,4.171621833007872,5.429975989854754,2.3171626145393005,7.182233078953051,13.084000384820778,6.23270164590718,0.2654703497436802,4.490961341868127
g015,1.4054171566393057,4.497032265475194,0.27646524159065067,0.27646524159120683,0.08955427512817862,0.04924301200777413,0.01660475122038445,0.01660475121992061,0.7078708054001555,0.044645541778355925,0.04852406088515729,2.3830698193189956,4.5458624983864055,0.03610239592247986,0.0,0.04924301200861596,0.0,0.0,0.27646524159104796,0.27646524159104796,4.683236767274932,0.22875948561398662,0.04924301200829772,0.2287594856113397,0.04924301200853133,0.01660475121992061,0.01660475121961715,0.04924301201077029,0.05794234090544422,5.5658762149065035,0.16583304790437683,0.0224547955500111,4.5458624983864055,0.022454795549412536,4.5458624983864055,0.09748552368364832,0.04924301200861596,0.04924301200861596,0.27646524159065067,0.27646524159120683,0.08955427512817862,0.04924301200777413,0.01660475122038445,0.01660475121992061,0.06341750387909198,4.4244104487349025,0.11426821993498862,3.321045376226449,1.998404333691206,3.5400402112588663,1.3219957174059331,2.2383765548852743,2.5076275746163743,2.5626477494605115,3.4178082059170065,0.032209002106721445,0.05275813272902118,1.5742984730837095,1.556706267031461,2.5893617092357033,4.733598106871139,9.76830688787027,9.76830688787027,15.481946587146982,0.0,0.2264643268965998,0.2264643268965998,9.39190709008378,9.391907090084047,15.131120893934897,0.0,0.195198104464796,0.19519810446477429,1.0512378569906506,0.19911242657632539,4.5458624983864055,0.0,0.04924301200861596,0.0,0.0,6.6998479967332525,11.29590556250005,0.0,9.821104670241333,0.0,0.20019194637844417,0.0,4.682155353000091,0.0,9.090724496439227,0.0
g016,4.026175877417112,14.10409247874781,0.09217450148227624,0.09217450148231493,0.943110587249701,4.987082479383563,0.18799518732065798,0.18799518731978077,0.2623433744717876,3.173007689750553,0.06491882535002602,0.21631178485322655,0.18122238318905756,4.019902233132996,0.015190667908110203,4.987082479383618,0.0,4.544220257223616,0.0921745014822078,0.0921745014822078,9.734056291118105,0.325148774728019,4.98708247938285,0.32514877472650977,4.987082479382683,0.18799518731978077,0.1879951873197016,4.9870824793830115,0.12613750438307678,0.8456758614896667,0.05312892737562837,0.13859087374638573,0.18122238318905756,0.13859087374644252,0.18122238318905756,9.973164458433653,4.987082479383618,4.987082479383618,0.09217450148227624,0.09217450148231493,0.943110587249701,4.987082479383563,0.18799518732065798,0.18799518731978077,0.7489792482791704,9.548250094730603,0.8323540370387036,11.911365953243251,2.5365027973765657,13.156520585061564,0.8150920337792988,5.484940167323732,7.809892550023205,6.282421411782246,10.802610378388096,0.37498987430685515,6.271250835127226,1.9512748298793816,2.2317090650790132,3.351902410819894,13.51139754673738,23.407137660435385,23.407137660435385,30.902154332227983,25.609979746715833,12.888675393445936,12.888675393445936,22.94791923371009,22.94791923371014,28.13123130266316,22.170191584068817,12.413188915340147,12.413188915340097,0.9575912882299309,11.776172459366297,0.18122238318905756,0.015190667908110203,4.987082479383618,0.0,4.544220257223616,22.328323281877875,25.61900565951917,18.775797175298358,23.698520377257864,15.417522182591076,12.01865227734383,22.170191584069176,1.5236089311375929,1.5993408903008757,0.3614442660445315,12.113539523272777
g017,2.8975112984414593,12.077561535972755,0.6691328830488692,0.6691328830487371,0.0056367431310687215,0.03657537228813262,0.18248585406706413,0.1824858540667775,0.0317946072567406,0.3093368882527957,0.0586262319169556,4.75429992179429,0.0,0.0990048847345027,0.08693515551257032,0.03657537228948318,4.597470007154884,0.0,0.6691328830482925,0.6691328830482925,0.08593233899571824,0.0,0.03657537228973081,0.0,0.03657537228919984,0.1824858540667775,0.18248585406667372,0.036575372290596396,0.12293773694686946,6.310489873307693,1.4508166577887112,2.297588533289479,0.0,2.297588533289577,0.0,0.07215024424538277,0.03657537228948318,0.03657537228948318,0.6691328830488692,0.6691328830487371,0.0056367431310687215,0.03657537228813262,0.18248585406706413,0.1824858540667775,0.7269419152665421,8.32277860059801,0.49585112103667595,6.440624831962886,5.937387221398196,6.760265336253919,3.871056260410443,4.817645718652183,0.052140143291710614,5.680828327744632,0.0637693506759321,0.363971207800258,0.35674437842333784,4.65822846995993,4.7791936854256285,5.165342258790544,8.051063050052774,19.342416237666512,19.342416237666512,0.06797443085014264,0.0,0.7635607896372593,0.7635607896372593,18.656151681333935,18.656151681334,0.07081538208979767,0.0,0.6792744395732352,0.6792744395732552,5.584259089033497,0.5598769910656085,0.0,0.08693515551257032,0.03657537228948318,4.597470007154884,0.0,17.063885812288458,0.05749283303457136,0.0,0.0510608965780598,0.0,0.6264837701105683,0.0,8.93611551974154,5.05299688272527,0.0,0.0
g018,1.5135413297075053,5.228536850776865,0.2350957173972318,0.23509571739765683,0.07729862150653587,0.03711223029780783,0.19241012164077445,0.1924101216400868,0.5954096912082659,0.4503923541866783,0.07953490550508711,2.3899244414352503,4.5458624983864055,0.14041658789088043,0.09385226140025826,0.03711223029747797,0.0,0.0,0.23509571739738708,0.23509571739738708,4.6153292325192075,0.17736940808720056,0.037112230296857604,0.177369408086787,0.03711223029686395,0.1924101216400868,0.19241012163985835,0.03711223029731251,0.09250202400040589,5.5940083214200325,0.1950638962816566,0.019098387940497927,4.5458624983864055,0.019098387940114852,4.5458624983864055,0.07322396026137232,0.03711223029747797,0.03711223029747797,0.2350957173972318,0.23509571739765683,0.07729862150653587,0.03711223029780783,0.19241012164077445,0.1924101216400868,0.7666389855600556,4.189811030499898,0.45120973242867585,3.6798769784124836,1.7300081312835847,3.937982467487199,0.9293639804458261,2.077010686214247,2.448776660574432,2.3694582297092217,3.339642705339735,0.3838197429472776,0.5474081727272324,1.3592695182019694,1.3859216493798185,2.3860854015830624,4.529938109703382,9.742043626794256,9.742043626794256,15.361954440659268,0.0,1.2252849479295223,1.2252849479295223,9.391882926683095,9.391882926683227,15.02160250835285,0.0,1.1322086588485576,1.1322086588485984,0.7607037457904878,0.8011965893361527,4.5458624983864055,0.09385226140025826,0.03711223029747797,0.0,0.0,6.703410521590393,11.195941464323854,0.0,9.711485156974383,0.0,1.02861929315373,0.0,4.741555530680566,0.021894027759146978,9.090724496439227,0.0
g019,3.881182283285831,13.729184393905896,0.1211915323179046,0.12119153231774332,1.2293995643927331,4.987082479383563,0.13653473619740367,0.1365347361967257,0.27696370486693694,3.0706408974987744,0.08098885994228822,0.20122336293489654,0.17581917045790907,4.001903958463359,0.023285049706338674,4.987082479383618,0.0,4.544220257223616,0.12119153231794032,0.12119153231794032,9.740804178465952,0.4118822999371042,4.98708247938285,0.41188229993979136,4.987082479382683,0.1365347361967257,0.13653473619653358,4.9870824793830115,0.04800904239008752,0.8356878587176365,0.03741993731198918,0.14056933947124023,0.17581917045790907,0.14056933947050756,0.17581917045790907,9.973164458433653,4.987082479383618,4.987082479383618,0.1211915323179046,0.12119153231774332,1.2293995643927331,4.987082479383563,0.13653473619740367,0.1365347361967257,0.5431374437866379,9.482274609272526,0.6630630870876509,11.658764876245712,2.4541795481225392,12.906276715590389,0.7695268929856388,5.45497125967337,7.860379927488757,6.251759183111659,10.850798658563141,0.27206897206054576,6.241498215493038,1.8819139186616538,2.1580770126861935,3.2720820757912845,13.478230409410731,23.302915696944954,23.302915696944954,30.90815917680309,25.609979746715833,12.728742808220092,12.728742808220092,22.86485891914942,22.864858919149448,28.135701562386984,22.170191584068817,12.27018882951011,12.270188829510154,0.9358860710247187,11.677762702930831,0.17581917045790907,0.023285049706338674,4.987082479383618,0.0,4.544220257223616,22.27677858852418,25.620179647794753,18.775797175298358,23.698781145398495,15.417522182591076,11.890882083607485,22.170191584069176,1.6341657215595176,1.5925872593876846,0.3506378405822346,12.113539523272777
g020,8.058586553663824,26.440812945715184,3.4069829568702947,3.40698295686988,0.5291160462595782,0.2579481025403313,0.35495243166475726,0.3549524316646722,1.3576432052839167,0.8332275225745976,0.07773295906092104,5.369648051341114,4.5458624983864055,0.7669894720381872,0.04044576674969664,0.2579481025398443,4.597470007154884,0.0,3.4069829568698307,3.4069829568698307,4.832877600948426,0.7773275570594025,0.25794810253946115,0.7773275570583817,0.2579481025386617,0.3549524316646722,0.35495243166457086,0.2579481025380281,0.1688346732890616,14.984276104219187,5.171332858027439,4.932642254892121,4.5458624983864055,4.932642254892113,4.5458624983864055,0.5148957047461051,0.2579481025398443,0.2579481025398443,3.4069829568702947,3.40698295686988,0.5291160462595782,0.2579481025403313,0.35495243166475726,0.3549524316646722,1.4168082256579217,19.277506761351354,0.930839114333449,19.015478686416014,13.620143702397575,20.093744086202825,8.556824337250319,11.555254284179258,2.685084777911369,13.395504183413493,3.648705468171735,0.7089043629958459,1.1479636813112928,10.855664232723765,11.337127223569052,12.208750697050474,20.454542880174927,38.29673555385882,38.29673555385882,18.774324471672788,8.087034476084124,2.748245414433401,2.748245414433401,35.63144250369111,35.631442503691666,18.199900519652655,7.23689651547655,2.5618254903333306,2.5618254903332964,8.24252367024074,1.939384336180032,4.5458624983864055,0.04044576674969664,0.2579481025398443,4.597470007154884,0.0,28.24894058859308,14.321556781564771,6.366224622219107,12.698645715998985,5.456088355063077,2.3857445080508946,7.236896515478696,14.079299318068008,6.23270164590718,9.090724496439227,4.508093578418045
g021,1.436485491625418,5.071083998743037,0.0016607912794164986,0.001660791279896586,0.4396544283260333,0.8596605407106561,0.2977369815327379,0.2977369815325817,0.09794874132718294,1.0624179833642493,0.03664016918563935,0.10575000317056667,0.07892615560424283,2.1101091657994924,0.07201537251571313,0.8596605407097687,0.0,4.544220257223616,0.0016607912794748022,0.0016607912794748022,1.8873738672618174,0.14423779851492352,0.8596605407104783,0.14423779851155555,0.8596605407099803,0.2977369815325817,0.2977369815325034,0.8596605407101726,0.08268372987260113,0.16683703992065646,0.0,0.0075989384211852,0.07892615560424283,0.007598938420783913,0.07892615560424283,1.7183205810859536,0.8596605407097687,0.8596605407097687,0.0016607912794164986,0.001660791279896586,0.4396544283260333,0.8596605407106561,0.2977369815327379,0.2977369815325817,1.1879464251296536,2.6891483184105667,0.7235426389761239,3.8593198339266443,0.7615637725545293,4.17440136452889,0.14857570364984307,1.6018271627915859,1.4849259569598703,1.8746003572630061,1.9933621416099605,0.5944734627317361,1.6951159510557599,0.6340633277145884,0.7028250180137062,1.0026757306930487,3.3836672950201585,6.769095593215513,6.769095593215513,8.766004988336201,12.054645960942796,4.091671701093029,4.091671701093029,6.616127446120168,6.616127446120077,8.466665111549887,10.768299213897912,3.8998882358307343,3.8998882358307507,0.12621914019308142,3.7005061986930357,0.07892615560424283,0.07201537251571313,0.8596605407097687,0.0,4.544220257223616,6.383226716811252,8.184483245315317,9.466627401632518,7.890720557784627,8.12991364897519,3.7425792698509297,10.768299213898008,0.13855893326156304,0.025328643492440964,0.15685181087490205,6.761973789860207
g022,4.090450324603483,14.198634990749305,0.29626439293960616,0.2962643929399284,1.6713983250124378,4.987082479383563,0.14348476284042092,0.14348476283981645,0.2770083200855715,3.0790560679906664,0.014199272058906812,0.09313420203727547,0.05324559056184948,4.000344417509741,0.06622670505092908,4.987082479383618,0.0,4.544220257223616,0.29626439293968787,0.29626439293968787,9.749491486198103,0.6689957613653879,4.98708247938285,0.6689957613649526,4.987082479382683,0.14348476283981645,0.14348476283961545,4.9870824793830115,0.14795932829660813,0.6268091133808279,0.0845902286037987,0.15776798409430248,0.05324559056184948,0.15776798409433743,0.05324559056184948,9.973164458433653,4.987082479383618,4.987082479383618,0.29626439293960616,0.2962643929399284,1.6713983250124378,4.987082479383563,0.14348476284042092,0.14348476283981645,0.5709375503589185,9.657375032759465,0.8708981486260094,12.033323723616213,2.6252559671337945,13.276455891044767,0.9745744161279788,5.59755845160935,7.889301531358861,6.423552104571954,10.87857382551105,0.2859690253466538,6.2398524315129285,2.0720381844985876,2.3287063405454105,3.43235222970576,13.62629470775463,23.484780191537,23.484780191537,30.92222829528101,25.609979746715833,12.738937538140291,12.738937538140291,23.01859107830645,23.01859107830654,28.146640537451137,22.170191584068817,12.272803162662205,12.27280316266229,1.0124978371043503,11.691169783062993,0.05324559056184948,0.06622670505092908,4.987082479383618,0.0,4.544220257223616,22.34793445879865,25.626027851744038,18.775797175298358,23.70401681542848,15.417522182591076,11.885276712629818,22.170191584069176,1.4955251091633308,1.5977553288824937,0.10549068079011534,12.113539523272777
g023,2.332823418780283,14.668249509011973,0.0,0.0,0.006490537411613305,0.036444470869015304,1.1106522212580943,1.1106522212575352,0.04313307932871876,4.59677101369744,0.04015932345594066,0.0643675944675885,0.0,5.481287446457761,4.674860729050435,0.03644447086892762,0.0,0.0131835347005211,0.0,0.0,0.22362670856321978,0.0,0.03644447086884727,0.0,0.03644447086752717,1.1106522212575352,1.1106522212571666,0.036444470867468916,2.650727724318296,0.12594955098264607,0.002725339029475718,0.028033567469792478,0.0,0.028033567469811914,0.0,0.07188844140427161,0.03644447086892762,0.03644447086892762,0.0,0.0,0.006490537411613305,0.036444470869015304,1.1106522212580943,1.1106522212575352,4.439607384029581,0.26555869174192875,5.881849092470281,5.7749953038026165,0.12154978973025833,6.100732780193034,0.08021365522229255,0.16917021647592537,0.18181544568853855,0.20451502199822585,0.23684578909108472,2.2203039421820465,2.97275400852766,0.08795049537513057,0.14512150309918803,0.10817176632803452,0.4346676655718711,0.4572357628077715,0.4572357628077715,0.634794621920993,0.07585659930184649,14.562937039120701,14.562937039120701,0.43477126565471125,0.43477126565473034,0.577583024768277,0.054784911298072524,13.81110492170093,13.811104921700966,0.0,11.997898401264223,0.0,4.674860729050435,0.03644447086892762,0.0,0.0131835347005211,0.3903203485312226,0.45976876249127946,0.04110065654689787,0.393990089688653,0.0280107366388127,13.125198700695702,0.05478491129827584,0.06652397803011566,0.0,0.0,0.014917525460561262
g024,1.3406870022057418,4.392416326080892,0.25687442139885275,0.25687442139849986,0.1062425680584491,0.03555969910792733,0.046261850077089745,0.04626185007580391,0.9089588898989452,0.14693269549219504,0.023331211747193936,2.383147913576023,4.5458624983864055,0.02722336696684372,0.02382379933502069,0.035559699107773714,0.0,0.0073377266314688955,0.25687442139859645,0.25687442139859645,4.769088550490012,0.2846809564396821,0.03555969910904163,0.28468095644016633,0.03555969910902739,0.04626185007580391,0.0462618500754631,0.035559699109869114,0.04417189922002987,5.5640485532282575,0.10514215220176922,0.01232983002209642,4.5458624983864055,0.012329830021632423,4.5458624983864055,0.07011889788196375,0.035559699107773714,0.035559699107773714,0.25687442139885275,0.25687442139849986,0.1062425680584491,0.03555969910792733,0.046261850077089745,0.04626185007580391,0.18204589930340978,4.519808506208685,0.20190027105513048,3.166775201921965,2.15906210283699,3.4067104396198262,1.5724731981361528,2.2886069197881005,2.590787855997251,2.632238996359655,3.5282445254595745,0.09152319981931004,0.11582985886941247,1.7462239084596884,1.6790673307667805,2.730272124645138,4.82458614056131,9.845938286195887,9.845938286195887,15.67746992981614,0.06879383037907842,0.5449798140502857,0.5449798140502857,9.505156318915432,9.505156318915448,15.287679671331915,0.05887601960723427,0.49298376295597324,0.4929837629560186,1.2234247531134375,0.3869110005307835,4.5458624983864055,0.02382379933502069,0.035559699107773714,0.0,0.0073377266314688955,6.757660250458331,11.424002394049952,0.05233551133650845,9.932726626703646,0.03724424335898838,0.4791150601021443,0.058876019607415744,4.682813297425891,0.014687145253252232,9.090724496439227,0.029085848842417383
