,"Alanine, Aspartate, and Glutamate Metabolism",Whole Metabolism,Alternate Carbon Metabolism,Arabinogalactan biosynthesis,Arginine and Proline Metabolism,Beta oxidation of unsaturated fatty acids,Carbon metabolism,Citric Acid Cycle,Cofactor,Cofactor and Prosthetic Group Biosynthesis,Cysteine and methionine metabolism,Degradation/Utilization/Assimilation,Ergothioneine biosynthesis,Fatty acid biosynthesis,Fatty Acid Metabolism,Folate Metabolism,Fructose and mannose metabolism,Glycerolipid metabolism,Glycerophospholipid metabolism,Glycolysis/Gluconeogenesis,Glyoxylate Metabolism,Histidine Metabolism,Inositol phosphate metabolism,L-alpha-aminoadipic acid (L-AAA) biosynthesis,Lipid metabolism,Lipopolysaccharide Biosynthesis / Recycling,Membrane Metabolism,Miscellaneous,Mycobactin biosynthesis,Mycolic Acid Biosynthesis,Mycolic acid pathway,Nicotinate and nicotinamide metabolism,Nucleotide Salvage Pathway,Other Amino Acid Metabolism,Others,Oxidative Phosphorylation,Pantothenate and CoA Metabolism,Pentose Phosphate Pathway,Peptidoglycan Metabolism,p-HBAD biosynthesis,Phenolic glycolipid biosynthesis,Polyprenyl Metabolism,Propanoate Metabolism,Purine and Pyrimidine Biosynthesis,Pyruvate Metabolism,Redox Metabolism,Riboflavin Metabolism,Spermidine biosynthesis,Starch and sucrose metabolism,Sulfur metabolism,Thiamine Metabolism,Threonine and Lysine Metabolism,Transport,tRNA Charging,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Unassigned,Urea Cycle,"Valine, Leucine, and Isoleucine Metabolism",Cholesterol degradation
Rv0821c,-0.6777091873737097,-0.9383699039651274,-1.1318276299593801,-0.8554247076899519,0.11170641692592885,0.314051379505855,-0.47934852571774816,-0.3662254567330951,,0.07490941118595212,0.3974104935791196,,-0.5256074780810289,,0.4347647596557707,-0.8458187820521357,-0.08154574644346761,-0.35265327476620345,0.6520844924218054,0.22255249106104033,-0.6790560167691282,-0.10437053473349996,-0.7319835074240445,,-0.6644347454233029,-0.09818677275858412,-0.6139313597495649,-0.8795037781565227,-0.9688832385638432,-0.822918146540758,-0.6649268265231774,-0.4518326625731451,0.5978406754076241,0.6161941061333895,-0.5507323841878314,0.25193099288273657,-0.7555276500778235,-0.9045104703128668,-0.8404811060129064,,,-0.6386769689368291,0.47760502940078314,-0.2902049875934185,-0.37698571927711494,-0.7948238009855979,-0.5027398335120041,0.4381532423108654,-0.988599158910845,0.6834811018756712,-0.7288667985041755,-0.3820917467157528,0.2705169997196498,,-0.6709368247057007,,-0.751076771444468,-1.0395604653764967,
Rv0022c,-0.6945190884696534,-0.0578832607375035,1.2398270813584944,2.712180158472082,0.8609483945039831,2.160104664485785,3.7191855401951894,0.42637636966966397,,0.4970962968431657,1.0368673768546772,,2.5823247252213073,,0.9437120467251984,1.5350967068790613,1.4271877845454435,0.23906663035501693,0.7438613092416354,0.7489427051319338,1.1422764978758746,0.2985929647360188,1.6615089068923543,,1.2550084599881608,2.18619884087535,0.06732018948314206,1.76796473141721,1.1715894080060112,1.5277292422793087,2.407879771015939,2.261666841373635,0.1714297503564586,1.5767876966303336,2.651990729072675,0.2855041840042776,2.02661027841129,1.129900696103714,1.4816629510325772,,,2.7419951261765063,0.7099830600636388,-0.22949728161257701,1.381903322972025,0.1585977980815084,2.2662333607168543,0.4381532423108654,1.8806159668730826,-1.2336709399684225,1.2679045633145858,0.744987210599329,0.6728465270025091,,2.1120783622604007,,1.7443663620926184,0.4091671429380942,
Rv2324,-0.6189755269748104,-0.3749044218853083,-1.3371470970436394,-0.9061761141560298,-0.671399071875951,-0.739622944899998,-0.49405463581749914,0.2738351181278648,,0.32495757982241347,1.0340095900285027,,-0.5349277637345341,,0.1557362499800738,-0.8471017729275008,-1.0344702452607868,-0.3249153699182153,0.6901612695877295,-0.06128352504618031,-0.6222076700279957,-0.09138345828359325,-0.7319737473762705,,-0.7673942126784626,-0.224334017180106,-0.7012177865495196,-1.0031754178038463,-0.6420936976777397,-0.8260739264658638,-0.6979229891841976,-0.5297346456980252,-0.20718458349597196,-0.17965442237235654,-0.2779156289563307,0.32619373447773187,-0.7776813753636179,-0.8595759460661165,-0.8337719214242754,,,-0.898284787737965,-1.6390288383650526,-1.242899384550587,-0.1265628973737775,0.12962374832291507,-0.5733867198798094,0.4381532423108654,-0.8112102025422039,-1.6187329505278276,-0.9705772114622366,-0.37826669594437184,0.5210752874780381,,-0.5088432017174438,,-0.8583365059041556,-1.0762261664627475,
Rv3488,-0.661890329961455,0.28604583835897757,0.8176176096743756,0.5191877671567474,0.9041418280417571,2.1599873884962855,1.0552917480403627,3.040826275024794,,-0.12586263925389404,-1.6428882365120694,,1.874522479126145,,0.8860011459209945,1.5415912463197916,1.4267807751399635,-0.3206333979263343,0.7203274834110204,0.8833193740396665,1.1386450778010333,1.7254199699326853,1.6643547042217477,,-0.46908551006764654,2.186199168986801,1.686459017387308,0.5886777743934539,1.1715894080060112,1.5272541280002048,1.071999398811325,2.261666841373635,-1.2344119343755053,-1.481808491628531,2.6447028483826753,0.12947215304248444,2.0265685477194655,1.1279340075039879,1.481280085020024,,,1.6923986297620863,-0.7919601347660653,-0.13673832727706892,1.2284940952892982,0.2706784704816312,2.2662214147719233,-0.8606454740481244,1.880277848223134,-0.9175878676798965,1.232727653560138,2.852177905225409,0.6566042741056194,,1.7380593247925566,,1.7442194965150697,-0.8496120528690725,
Rv1960c,-0.695498607061468,-1.0017536524379793,0.6763343281738545,-0.5439448197536664,0.6836472756089544,-0.4070845837888756,-0.40129826641393157,-0.5796061048520439,,-0.5135788994582273,-1.043326172931887,,-0.5401163422729811,,0.1287091583446709,-0.5433553496105303,0.22885624371373242,-0.3539897931567238,0.5985892091507193,0.04811515098063517,-0.7119037903073335,-0.16787758183267332,-0.6778338393845198,,1.0853565642312801,0.8240837080605512,-0.25122636390909053,-0.9134086902577643,0.5001953137703395,-0.5781623892799548,-0.2952077054211539,-0.22837446663266645,0.470635951394481,-0.7301601136839441,-0.5880674837108193,-0.4403342915837458,-0.659953380034973,-0.003915255283037625,-0.49567663942971757,,,-0.557286616664487,0.5515050563597532,0.26573529266976276,-0.11722800189751166,-0.7010909429878666,-0.17545824758026257,0.42415736400147264,0.33838315539472774,0.3997624941678555,0.014244901324136756,-0.3867186264530811,-0.33257036509695165,,-0.9788112379648528,,0.15632958975341177,0.26486915102583786,
Rv0737,-0.6752547858759822,-0.9443235185371821,0.7855184848781889,-0.61349854229575,0.6903800326774396,-0.5454386762894976,-0.4171077143860104,-0.22283638224521493,,0.19728530145762918,0.3446127108080665,,-0.4038200196910562,,0.2141927356001424,-0.14722971664350804,-0.16329284597851862,-0.3403078864856035,0.6011364469895858,0.22005521121379,-0.7987692100171532,-0.22487309732672786,-0.7100948749608592,,1.12273603784361,-0.48687966772958424,1.880207618634153,-0.2336977444722768,-1.3057267312482925,-0.7493722476165641,-0.17155929972270156,-0.2593973224103688,0.7399233917541698,0.5762059117037038,-0.2677380755270459,0.45733761486148455,-0.726200087933319,0.17058965107505275,-0.7269860523118854,,,-0.7548151041452972,0.8101430437169306,-0.31242467680208635,-0.1053022840327627,-0.7311819388590339,-0.24297958381614038,0.4381532423108654,-0.19858131275186158,0.4963821034154784,-0.12032986196195689,-0.5626007475080035,-0.6869417609523604,,-0.5783837414717786,,0.2274470465897019,0.2938453688707819,
Rv1049,-0.31538825539744403,-0.7016989215487455,-0.8381191230818121,0.0032155822736886015,-0.3133144026803933,1.1279405949277306,-0.3219325101531014,0.10180273209728492,,-0.21321605116991446,0.4969760793466812,,-0.4223515649068609,,0.22453738032287793,1.2215678907356835,1.2346808667809162,-0.3155962152445977,0.7284162076703744,0.8059652797936656,1.0590571364118004,0.11528721364952965,-0.48997855339426855,,-0.8513458408708685,-0.8370124993534687,-0.16091308615417996,1.5494828306644188,1.0524767507059039,1.2897689154036402,-0.3130759100095685,0.08118201398000555,0.7005904716210315,1.0319216838059289,-0.6504125183783266,-0.018933229780682456,0.5136914641818984,-0.35671180037290173,1.289608313681103,,,-0.5040471418355975,0.5392532584314536,1.7156942343292931,0.7419282738839404,4.21626361405045,0.1617044490954282,0.4381532423108654,0.5350057430460855,0.03395930762269061,1.226173161053542,-0.5606037670627676,0.0416940091320203,,0.006069722706567588,,0.3888212511007149,-1.0885516959981711,
Rv0767c,-0.6358895097825966,-1.0140633732405175,-1.165054727057885,-0.7127340178453794,-0.6049281311085594,-0.48124265687134476,-0.4806254373881209,-0.8509391840989231,,-0.100963540506482,1.0017837691318014,,-0.49118156293866244,,0.4715382647352408,-0.7098800741618443,1.024397987384263,-0.3329823369074895,0.7261782089370985,0.6171381896050558,-0.7739343928964619,-0.23022522325645278,-0.5794881267537557,,-0.8148719215885221,-0.8425853105009101,-0.42201790315991794,-0.9374418293965857,0.9332079242207116,1.0108514939921716,0.182804697630425,-0.36110668089527476,0.8444510066915338,-1.4559202373507647,-0.6562719878871449,0.11858549414411149,-0.09343716034748219,-0.27431856793856235,1.051600592981317,,,-0.8648115183021342,0.47961066244636524,-0.1651976882629538,-0.16600258337062093,0.23370943376965933,-0.35441671172098055,-0.19856656493571703,0.19857969287341026,0.686501907662475,1.1721422966252657,-0.43146329118209115,-0.7778095403417324,,-0.44134214407648814,,-0.9362622700670248,-1.148359498383541,
Rv0967,-0.6681797130391788,-0.14501399501205478,-1.139152350908987,0.109319385969676,-0.19092509523154652,1.759943514910745,-0.4775457405661859,0.5215680829652722,,-0.40743554243353913,-1.7627558087409687,,-0.1864514105365128,,0.23849326252378553,0.77639120625694,0.8600892915882681,-0.3383554747838265,-1.4088302147828375,-2.6356286344213746,0.902901789336808,-1.111410027101285,1.633933046645262,,-0.8580684144846039,2.18595469037408,-0.3655693460212608,-1.0216527622919553,-0.4536295372915011,0.8880770640418391,-0.048306424804573186,2.261666841373635,-1.3121573743016024,-1.6652284445863565,0.4407191564916472,-0.18339122557328597,1.9918805999189089,1.1125939776396778,0.9482502629939416,,,2.389070989996054,-1.003282864350288,-0.9497817281693534,-1.4287479486484265,-0.4452092255832667,2.263706337257715,0.31492344531188193,-0.3900958594178675,-1.7701240970833143,1.2678979082793114,-0.3624888551330413,0.1854721265742395,,1.6361586105994141,,1.728413058961763,-1.0269516640862264,
Rv2374c,1.4946425442225422,1.0194626436236023,-1.1058465660058414,0.980653554973637,0.3886046294967471,-0.503111528895308,-0.3086178004573115,-0.410213642103525,,-0.0935516905169194,1.0342153075088405,,-0.5375281252350058,,0.1521567708178016,-0.6157789831384813,-0.906712507335535,-0.3578492367254341,0.6378654349577736,0.08162738063121795,-0.8981874167623177,-0.21681288571979696,1.3182738619217687,,-0.5914074150313486,-0.23211237223547843,-0.3344166040811374,0.10841507345406365,-1.062835551958357,-0.7590638411024427,-0.35178701742937507,-0.3147459740263051,0.8032111060074203,0.048866802184078226,-0.7163901927472186,-0.12718612714188557,-0.6754660481230542,-0.12583202830455364,-0.713603027923831,,,-0.9757051063144502,0.4473043612279281,-0.6114965531231418,0.07958859123174226,-0.17992834637226213,-0.34285978415137935,-2.1555328605161943,0.25762525261720953,0.6686471323944366,-0.21451977504535033,-0.5526306175476648,-0.5169569641904623,,0.045764553826425344,,-0.44105515320127353,1.0607661864196056,
Rv0465c,1.3690147349975386,0.7723536626764634,-1.1784334050825667,0.8545589698687388,0.008452214027335314,-0.7226721606031512,-0.37898644422901034,0.1477793150462274,,-0.04935334816445974,-1.308558539374375,,-0.4748623928546873,,-0.9218436822068841,-0.5955556537634618,-1.1235962382597944,-0.35630362927717496,-1.149906695697826,-0.26595241819348314,0.33468198850787656,-0.13384101001345805,-0.7810736070195656,,-0.9849745307912998,-0.2585382362233628,-0.6331771980774162,0.39366714134964853,1.1715894080060112,-0.9260988693638983,-0.5675093350027514,-0.4461864302734152,0.8810915004740503,-0.5711512804741465,-0.5181431889332415,-0.34451637267174096,-0.7581265662515226,-0.4890648471705967,-0.9176038102550866,,,-0.2734247552425272,0.420507454126502,-0.2762309983905084,-0.1843631996565271,-0.471781771382871,-0.487642716793462,0.4381532423108654,-0.859229149259639,0.6694102554833835,-0.7058402014981477,-0.2167854304824149,0.2566487172236346,,-0.4891733892369389,,-1.0021415069777166,1.0658810667700565,
Rv0623,-0.6684029906083336,-0.042604994511673655,0.8188400901933071,0.5192081896292181,0.7775650616538714,-0.019297469283974203,1.2516501446096466,2.5571952742609674,,0.1347881383007147,1.0374497755478154,,2.582363953446703,,0.45235544146152545,1.3986711628207626,1.442973084089756,0.03678565090895026,0.712267844757817,0.8649785170092125,1.1457104471935395,2.247404621605217,1.6622344245925713,,-0.4848132415340135,2.18619918139557,1.6892218656366575,-1.391150612945013,1.1715894080060112,1.5461456859019915,2.4079358630067254,2.261666841373635,0.16984064043642125,-0.14800672459514083,1.3839300270917607,0.8366277294581278,2.0282256156010683,1.1389328412100066,1.4965105994851764,,,1.2595028207508199,-0.8181060422807541,-0.21729509396041935,-0.5669101863831183,0.0011547788739074607,2.2663430423014326,0.4381532423108654,1.413189833680631,-0.8979229785046602,1.2449814737857015,2.8554740372173306,0.043625471658609256,,1.7692918044988664,,1.7438259426341625,-0.8934011478747678,
Rv0302,1.134938210971006,1.146740249758231,0.7827260746852669,1.3064349520670666,-0.5892712358807408,-0.4239145035971982,-0.16931704861582358,-0.5893968804705905,,0.082900214386444,-0.7269831827277756,,-0.3309003728144221,,0.23020420357245747,-0.39588591637436565,1.4946999036770265,-0.3608405480020843,0.7304733490251574,0.7319657820042428,-0.08245600068026143,-0.3474395346573368,-0.37808973208047264,,1.1114148164991675,-0.6454967270711535,-0.45949882860818164,-0.13018020063685384,1.1715894080060112,1.6064881658273964,0.10334478386999198,-0.11346290126402565,0.5538819335023891,0.30195343504470484,-0.08735066613814403,0.08556432863700346,1.085392111562062,-0.08543273444603618,1.5451648308819594,,,-0.4875011114692348,0.6391119414969058,1.9569887810449913,-0.257765281309334,-0.8700266206621402,-0.10278922831573098,-1.2898117320234244,0.28634448602887863,0.6492843674010127,0.6137156856249684,-0.5854407608569995,0.5867761683980308,,0.7512287394409931,,-0.9086440555299327,0.9441947684205322,
Rv0158,-0.6075805057684576,-0.7124647228041111,-0.9954947349254263,-0.6017007339349641,0.3710747687910164,-0.11728800669955293,-0.40338121520873765,-0.5594236316675486,,-0.07090962777069752,1.0361918556129293,,-0.5355710416988646,,0.09481029264504855,-0.3938074898010437,-0.6418058591011357,-0.3377211527409526,0.6557245308633688,-0.4789069004131387,-0.9656057808816398,-0.12015602705087397,1.3446848899658783,,-0.5921424848464235,-0.45567023755783553,-0.27589686338874253,0.1605763031550026,1.1715894080060112,-0.5273335968726953,-0.19351126417499515,-0.20204403686808942,0.8307329482877611,-0.20453958553847545,-0.7143345176548309,-0.11615548164783311,-0.41480751551270734,0.08024444946438013,-0.46443190673617873,,,-0.12364949974088066,0.34192715331643747,-0.08631972448486222,0.3405426119261504,-0.004863226760879594,-0.2617479204606307,0.4381532423108654,0.33503803571510005,0.6167840080677189,-0.1825360036648114,-0.31823227848240393,-0.0007744410969891445,,-0.24623099172601473,,-0.22521869627264662,-0.900436163870505,
Rv0330c,-0.6164308111143896,-0.882464948659796,-1.3053549897720713,-0.8481864300654327,-0.6515962188088268,-0.4365740762704574,-0.4168245486016655,-0.4974211030863928,,-0.2883173571542927,1.1218460298441693,,-0.48215319695626785,,-0.9650127392199311,-0.8926411247226528,-1.1681994642369273,-0.35379984206418097,-1.3238423035976485,-0.897092484965151,-0.827371622988094,-1.2351847609674245,-0.8058097882322748,,-0.8810716443721083,-0.7311264736754854,-0.7860969880841849,0.8539777931133249,1.1715894080060112,-0.9250432050955194,-0.7817683979490871,-0.540358418290186,0.9106822839692653,0.853436394849852,-0.546021666193333,-0.04321236131578863,-0.8163703366223454,-0.871211863053219,-0.9595077341525582,,,-0.7385201469850732,0.5798866783617243,-0.9905918834355651,-0.9470914870182808,0.17877711652764192,-0.5619185732381095,0.4381532423108654,-1.2210824127893678,0.6626178413460364,-0.943212689330074,-0.5520230370049645,-0.22405805001130746,,-0.9824879022014453,,-1.1468546160996331,-1.1636370276378023,
