,2-Oxocarboxylic acid metabolism,ABC transporters,Acarbose and validamycin biosynthesis,"Alanine, aspartate and glutamate metabolism",Amino sugar and nucleotide sugar metabolism,Aminoacyl-tRNA biosynthesis,Aminobenzoate degradation,Arabinogalactan biosynthesis - Mycobacterium,Arginine and proline metabolism,Arginine biosynthesis,Ascorbate and aldarate metabolism,Benzoate degradation,Biosynthesis of amino acids,Biosynthesis of cofactors,Biosynthesis of nucleotide sugars,Biosynthesis of secondary metabolites,Biosynthesis of siderophore group nonribosomal peptides,Biosynthesis of unsaturated fatty acids,Biosynthesis of various nucleotide sugars,Biosynthesis of various plant secondary metabolites,Biotin metabolism,Butanoate metabolism,C5-Branched dibasic acid metabolism,Caprolactam degradation,Carbapenem biosynthesis,Carbon fixation by Calvin cycle,Carbon metabolism,Chloroalkane and chloroalkene degradation,Citrate cycle (TCA cycle),Cobalamin transport and metabolism,"Cutin, suberine and wax biosynthesis",Cyanoamino acid metabolism,Cysteine and methionine metabolism,D-Amino acid metabolism,DNA replication,Degradation of aromatic compounds,Dioxin degradation,Drug metabolism - other enzymes,Ether lipid metabolism,Exopolysaccharide biosynthesis,Fatty acid biosynthesis,Fatty acid degradation,Fatty acid metabolism,Folate biosynthesis,Folate transport and metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutathione metabolism,Glycerolipid metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism",Glycolysis / Gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Histidine metabolism,Inositol phosphate metabolism,Limonene degradation,Lipoarabinomannan (LAM) biosynthesis,Lipoic acid metabolism,Lysine biosynthesis,Lysine degradation,Metabolic pathways,Methane metabolism,Microbial metabolism in diverse environments,Monobactam biosynthesis,Mycolic acid biosynthesis,Naphthalene degradation,Nicotinate and nicotinamide metabolism,Nitrogen cycle,Nitrogen metabolism,Novobiocin biosynthesis,Nucleotide metabolism,O-Antigen repeat unit biosynthesis,One carbon pool by folate,Other carbon fixation pathways,Oxidative phosphorylation,Pantothenate and CoA biosynthesis,Penicillin and cephalosporin biosynthesis,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptidoglycan biosynthesis,Peroxisome,Phenylalanine metabolism,"Phenylalanine, tyrosine and tryptophan biosynthesis","Pinene, camphor and geraniol degradation",Polyketide sugar unit biosynthesis,Porphyrin metabolism,Propanoate metabolism,Purine metabolism,Pyrimidine metabolism,Pyruvate metabolism,Quorum sensing,RNA degradation,Riboflavin metabolism,Selenocompound metabolism,Starch and sucrose metabolism,Steroid degradation,Streptomycin biosynthesis,Styrene degradation,Sulfur cycle,Sulfur metabolism,Sulfur relay system,Taurine and hypotaurine metabolism,Teichoic acid biosynthesis,Terpenoid backbone biosynthesis,Thiamine metabolism,Tryptophan metabolism,Tuberculosis,Two-component system,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,"Valine, leucine and isoleucine biosynthesis","Valine, leucine and isoleucine degradation",Vancomycin resistance,Vitamin B6 metabolism,Xylene degradation,alpha-Linolenic acid metabolism,beta-Alanine metabolism,beta-Lactam resistance
Rv0792c,-0.3494478437389701,-0.7006102643726052,-0.7121034440543629,-0.8972457474376639,-0.425217363823432,0.3064753692711553,-0.6464205799552964,-0.904814689128595,-0.5172411073514996,-0.8662500790856656,-0.28842767885691106,0.29088440829641643,-0.9924831590393695,-0.2587070170557316,-0.4062629841888467,1.3719093167468452,-0.7106931275920557,-0.6140255810343085,-0.42214493145179155,-0.48057454903587893,-0.5795386173609999,0.981620798533499,-0.7905279971348299,-0.6400853995270518,-0.46306656219010317,-0.6084892344545351,0.702249040869244,-0.3503131894211496,0.7913599175215716,-0.5702672533364361,,-0.42250141805010394,-0.9082906103910896,-0.44563883510623253,0.39821095245641047,0.7858363197906552,0.8717120822291983,-0.614243920514395,,-0.39941417227778014,-0.7745855334003878,-0.7802328235799494,-0.8586086642730985,-0.5310749019700838,-0.4690304786174322,-0.5220593069291347,-0.420482641424158,-0.7140040153736102,-0.4525198015551478,-0.5952264280373092,0.69823939834377,0.17539033467248724,-0.2967008440535783,-0.39381555347571495,-0.5804509452967127,-0.28842767885691034,-0.8038527250608223,0.3379782747922136,-0.6057394397077167,0.7033029713462448,1.221603177115433,-0.6613291565070102,0.9656477477566455,-0.5964797287708525,-0.7744722691790449,-0.3654310327585381,-0.36303326612974157,-0.4377016774212995,-0.8992598993044911,-0.4506172612202898,0.3196303756336192,-0.7109559665526527,1.2152450793077363,0.7644210450312015,1.2285497725946208,-0.9153488518885455,-0.44704948965715724,-0.4582030063391136,-0.5364854822549293,-0.4577874248877694,-0.8467402156881327,0.2463007566153022,-0.45246425352069447,-0.6573954551621042,-0.7128934290353617,-0.7167091125791666,-0.20217924348018995,0.275302383223383,-0.5956913994822793,-0.44835848558568264,-0.5830045682587217,0.329232396084975,-0.41223535957619756,-0.5341359476004405,-0.45666148418296854,-0.7086866355674523,-0.39065110137130266,,-0.35270898594789474,-0.4994267130954575,-0.387507095611566,-0.9007200150005602,-0.7125805919320642,-0.5523676098938659,0.07286533740056389,0.7475687618035062,-0.3751292033849089,-0.8142939758454419,-0.48232015120795996,-0.5187343601829226,-0.9635130780552431,-0.029248169036556807,-0.48806768963868774,-0.5785283189112298,0.8717120822291983,-0.5792778408153116,-0.6101671535780294,-0.7125805798263453
Rv3286c,-0.8527492995904018,-0.7842320043883441,0.7159474029799356,-0.5144160309569967,4.302262758455616,0.3064753692711553,-0.5955434946220016,0.41367182191314134,-0.5313085387433655,-0.4929218621272202,-0.29470962425612607,-0.9146999700897188,-0.23612360798213458,-1.1799187123518824,3.749133799433094,-1.0872275113567953,0.7101171790941836,-0.5853887397630563,-0.3382174330883998,-0.4305702321819623,-0.5292908081044781,-1.0259008182599971,-0.5822310173942906,-0.6148517194775476,-0.4055506310711141,1.1454917091824337,-0.7847302474918295,-0.36596991590610317,-1.033691785044234,-0.6446233454520022,,-0.41207571817991195,-0.6975622319976674,-0.48399709873881536,0.40002879623496884,-0.8299598994710777,-0.8406195469603714,-0.5441191062843083,,-0.37058999770825973,-0.7573913915652262,-0.7542464807370641,-0.8324508099750922,-0.21763038105133392,-0.5386804207398244,2.740979927991372,-0.3584324517602922,1.7216526659692477,-0.44933051831556337,-0.4289267614580059,-0.6419367616534647,0.6192081467517906,-0.8186753657291839,-0.4415018585199133,0.6312040977265794,-0.29470962425612535,0.8787771857444542,-0.818819597252419,-0.5836980868613543,-0.811556081750474,-0.8105945500334455,0.14424876509442025,-0.7623573951861444,-0.47642787600088143,-0.756317624709936,-0.3670662111108092,-0.0019198577868608303,-0.470687557767358,-0.6611001432348611,-0.40825469986689245,-1.1669773416285596,0.716715847096155,-0.8831994141192332,-1.0409293296539932,-1.0096396288015075,-0.5617070709324774,-0.42211613445451784,4.235640762209167,4.638363520323007,-0.33978739597725155,-0.6591290840617406,-0.9078157044109882,-0.45462732883526874,-0.628987828515003,0.7154431255813727,-0.8791778078371061,-0.8744227226148387,-1.1860221135060065,-0.5744778878620894,-0.9587510859399923,-0.5540846370060191,-0.6797700177445506,-0.3560288552232952,-0.40480292587267164,4.0129930907265186,-0.6827835371169673,-0.3153362188550189,,-0.23370400757846088,1.0800152730855492,-0.36670215435023534,-0.48292903041915064,0.7156168978823545,-0.5128565185785284,-1.1281536845042395,-0.8206358793962855,-0.15415017266505518,-0.8575826983395821,-0.5098454070652431,-0.5233138364102423,-0.6411505401227836,-0.9619311178155742,-0.4575409192977627,-0.5626214891042336,-0.8406195469603714,-0.5353564764859172,-0.5715470276965081,0.7156160559446603
Rv3095,1.9527417384370154,2.2523437403322486,2.7746603939766237,-0.21718113399383468,1.1778913305138976,0.3064753692711553,0.7216946770434428,2.577985262927982,2.4806887499283765,0.2196815690842097,4.310785209524078,1.4198491465771015,1.9275664936980081,-1.0730175981474461,0.9755280658241067,-0.6047694638027407,2.7799640146859197,-0.105042497172851,1.382240350660949,2.3739706791432535,1.4267906497971474,0.5828996057267352,2.046068607794589,0.7975271261493364,1.5450052607737974,2.087587305284579,1.1117607219417072,3.1462910762061527,1.1678092247682414,2.9181658194355,,2.1214004603904035,1.8063670970957655,1.5874231364531475,-0.990220010872926,1.5576838893866296,1.4764786987645637,1.2250924262905956,,4.091629565988418,1.082505401405822,0.2947222016702679,0.8873535815339525,3.7887908242284114,2.0878591195048095,1.763264436616695,1.0227095690316748,2.162693367498525,0.9956570625252934,2.1294444168815585,0.9320704828081051,1.8890337102071346,1.9114709499862133,1.9606013583789745,0.7423513878153043,4.310785209524078,2.9594877352687297,1.934921889065201,2.284452658999482,0.5573432490460936,-0.14059162309434828,2.1907997866219913,0.10875351740765102,1.7202646017683398,1.077097318186356,3.678043538147974,-0.02502944499467035,3.4096948984571434,-0.21203625071181595,2.276319298001976,0.023138460194941153,2.774882411010703,0.946544178172597,1.1674557457089818,0.5878046134571427,1.773196191010013,1.6003449038994084,1.3930720768469167,1.6622570665553107,1.6812800451017367,1.770811842882722,1.4202385928712982,2.315076072170728,0.8428249773273057,2.7745681669718585,1.7974859429806098,1.8014933503196218,-0.02384313495722862,1.2861092925094475,1.6789328203430747,0.18213375504493826,0.990382674138291,1.2099908379898114,1.0795195332740986,1.2062539054245636,0.3566737988099479,1.1819856973116918,,0.7858748022160585,0.9968473046817107,3.971087062013587,0.7205235349611957,2.774541262652018,1.0729408404122214,0.3932113558608357,0.5836254703729801,1.44753563225659,2.01164409523147,1.574193811199597,2.8501472444513785,2.087760347330826,0.44964938274774197,1.7250646208000027,1.2783246560291863,1.4764786987645637,1.1587336357848463,0.6467733906537076,2.774539190174816
Rv3405c,-0.3540644491057482,-0.6445065080140756,-0.7100454080083799,-0.8799586990527886,-0.4233416108333983,0.3064753692711553,-0.6339826851614263,-0.9004894905955623,-0.5549856357670966,-0.8557073193812226,-0.3702636513134252,0.9425434375756316,-1.0022431608124587,-0.5296977222577656,-0.4036762425927977,2.296384797327876,-0.7124877380286683,-0.6138331968504047,-0.4101583693544597,-0.4881939120198611,-0.5844733747548378,1.6840243304795692,-0.7838339396718721,-0.6334866427660227,-0.44768139781894534,-0.5931150995156937,1.3564478530013082,-0.3857112648878692,1.43180071520419,-0.5860381756817847,,-0.44631064287511746,-0.8709380479588186,-0.4073564647218916,0.39745926871587817,1.3097342837079848,1.28628299594845,-0.6084249681896637,,-0.4340349592913599,-0.7708938591555338,-0.7673134653050548,-0.8448667327855717,-0.5275201301818424,-0.475808898484201,-0.5239911002091651,-0.4168986151160048,-0.7480062036859396,-0.45520478651921165,-0.5793023677587804,0.705845471758821,0.19117161318068254,-0.18210771474302923,-0.4782605317663348,-0.5681354065151994,-0.3702636513134244,-0.824415348236665,0.5585267057415781,-0.6031231002524424,0.4059314897063438,1.8624335867728825,-0.651846516792941,1.3976768880494943,-0.581546313647996,-0.7621665659117736,-0.2991396363999139,-0.03243105839012278,-0.4708537816095294,-0.750267424482621,-0.44603313881922013,-0.3743120998767214,-0.708898493347599,0.8305487328124659,1.4300942757270299,2.079042827652887,-0.8691833005886249,-0.4281439879395933,-0.4596306212173869,-0.5264444842336113,-0.5063425180280716,-0.8553034986352285,0.9324306978278446,-0.46635899256334157,-0.6470096860836653,-0.7108350058532686,-0.6903635177832176,-0.05606372688571684,-0.3993138425230163,-0.6066682497352773,-0.4584153769378889,-0.5875959280993112,0.02983705299168291,-0.38765839318097206,-0.49612464952610175,-0.462103694707756,-0.6933996384376744,-0.405609870548904,,-0.39232139902851243,-0.4964941580799901,-0.3968601161575476,-0.8869020017436838,-0.7105223369011342,-0.5390465378908009,-0.2271937787672987,0.37869908567198846,-0.36036380449350097,-0.7289843474096362,-0.460358686561523,-0.49598057229588943,-0.9114711929427837,-0.10649102802530779,-0.4550999382702584,-0.5725879823045391,1.28628299594845,-0.5634918272012093,-0.6030350794728413,-0.7105223261684359
Rv0691c,0.26571664492698827,-0.5249070572822062,-0.615030943325867,1.700824993557031,-0.4204364101916965,0.3064753692711553,-0.6058773908569796,-0.8895196126952418,-0.5709810313310809,1.5993895221401324,-0.3337265425035135,-0.9695004900552948,0.6054490118584814,0.6220970764089783,-0.4032941423663526,0.011151743540721376,-0.6174232058225345,-0.37419331323625254,-0.41057462126838956,-0.48409259299490753,-0.4466038458846442,-0.1864778941011232,-0.7874952490720184,-0.6064564364053026,-0.41119624202599253,-0.38058130857076683,-0.2435113031294267,-0.34658706997075894,-0.23817392390115347,-0.6305637900400193,,-0.39575937315329945,0.730685533874321,-0.4269982266510878,0.40002879623496884,-0.9319033571597791,-0.9556618675130574,-0.5444093103142509,,-0.3988172256622886,-0.7143795069509394,-0.7187992398661539,-0.7905753800158346,-0.46976088661731863,-0.5005145522640669,0.04849583953571239,-0.4096059630553402,-0.753709070894505,-0.4094258361033876,-0.45506668868664324,-0.7703628749239977,-0.795725815952116,-0.9088527100465633,-0.4019511214133617,-0.1450478574294005,-0.3337265425035128,0.06414164944743055,-0.9532254468931812,-0.586912326416064,-0.7858357841863294,-0.1321472429975079,-0.4994114458337267,0.08452753114715908,-0.5607011930516405,-0.7188028646839548,-0.36033069920251937,0.07220513816846826,-0.33731004198299214,1.1686127133062068,-0.45241165913861175,-1.1636999094466893,-0.6139092427516781,-0.8769746166171033,-0.24531653797118363,-0.4299552514633237,0.9261874932329602,-0.4493425646694508,-0.4580098768976111,-0.5476360417199408,-0.39037950672716126,-0.8603927591628547,-0.9605179939914164,-0.46571878153781426,-0.6194620856659299,-0.6158015118381867,-0.25513837231877035,-0.9673631410715496,-1.1732510826926401,-0.5411927566275734,-0.14875366827714262,-0.5390119941885146,-0.9759031962093544,-0.34776406266274773,-0.45498162018350224,-0.4780083015826382,-0.6315087258123353,-0.4038022074923386,,-0.37651644468833617,-0.4560717769712858,-0.41310315980421286,1.6972281612872389,-0.6154981156805284,-0.5195142724618443,-1.1533268527433513,-0.800365589804952,-0.3805325639381355,-0.22891591367203185,-0.36298976617955403,-0.4802832190373255,0.8151496026441329,0.603202474127592,-0.4861702510481325,-0.5480067328882293,-0.9556618675130574,-0.5342215929338427,-0.5739411843845975,-0.6154981617844462
Rv1395,0.9486117171728493,-0.4162783638668492,-0.7119542653973557,-0.4312284793125193,-0.41861160452765434,0.3064753692711553,1.4642187768184425,-0.9057124781485754,-0.5089878530861699,-0.5147078275385053,-0.3058067233240541,0.6981483710853763,0.4907546025173697,-0.42523725031381676,-0.4045974399623095,-0.21056404214625732,-0.7103197406029557,-0.6185995240386196,-0.38729726939327686,-0.45581373077617116,-0.5614685389617832,-0.19047881203692513,1.3983162590176532,1.5070503434838032,-0.4026892071872305,-0.5353011485201912,-0.003429821394880901,-0.3000587977696164,-0.029523534031322997,-0.45979440382718123,,-0.39873970639903067,-0.4562827074201531,-0.4300948617122139,0.3525980808173633,-0.9009527123599285,-0.9234079853289828,-0.5768717618538607,,-0.3510060164180401,-0.7518441702636728,1.0867248493246213,0.6899411199740829,-0.49125306388428447,-0.4490805170376039,-0.498769101258447,-0.39866424472094697,1.3671302752034742,-0.44894986995389713,-0.3021097231779584,0.9216999317502916,0.7440284754847909,0.872945432032204,-0.39522200218440645,2.057042941538849,-0.3058067233240534,-0.43202257579976033,1.4436259632844153,-0.213279525803452,1.4183786322901357,-0.32090820984495183,-0.5367024804676743,-0.08135576120188652,-0.31918638261961174,-0.753672244734529,-0.3117824034152055,-0.30524379882438946,-0.43947336588958974,-0.7230238631792539,-0.4329212851300875,-0.8477268538329074,-0.714851719353704,1.4063728268978117,-0.08586329823123583,-0.39774225264602175,1.2202715343750445,-0.44709689865827634,-0.4282977059157062,-0.45740964629078174,-0.4307940497686793,0.8157783129809205,0.59493166857765,-0.42191543071200005,1.5445344691536185,-0.7127266637686572,0.4870785723568154,1.28932919233842,-0.8701504486189655,-0.5798345059232158,-0.12784385726850256,-0.5768214338967379,-0.5650540334708365,-0.3725248053004625,-0.33653944356286225,-0.47255477385595007,-0.576677251126972,-0.3871702280285933,,-0.39525321454141643,-0.319176216062272,-0.42220168010570636,-0.4326564728011344,-0.7124297343551393,-0.41400531469947965,-0.6862827532510559,1.4358112955214886,-0.38201368043109857,-0.5072526797963975,-0.4321693739542827,-0.37910888556269773,1.013879145392369,0.8587898811769729,-0.4474173845724914,-0.38281924685131546,-0.9234079853289828,-0.35458278100389534,1.5733531743428404,-0.7124313739609239
Rv3167c,-0.816574552152836,-0.603763766730814,1.6154093719700235,-0.41536028943583375,-0.2710844971173833,0.3064753692711553,-0.6164434809394557,1.4920604860351785,-0.4947801431779451,-0.41198634333068185,-0.4431472681874626,-0.8884067429249382,-0.5206879504524902,-1.057618859882843,-0.26458848741866725,-1.264961480820813,1.6139689100423504,1.8467086918990918,0.007884726538563114,-0.17139868670124367,-0.5668064514033638,-1.156712594222969,-0.5487035672365713,-0.6243483891770168,-0.3821517000719863,-0.242255541100484,-1.188151333148639,-0.44129883129822095,-1.1530497910964723,1.2965903229902203,,-0.4444072660472837,-0.5725140574733082,-0.4376850414865143,-0.30338435967198896,-0.8327760717418685,-0.8001882094936156,-0.5124222535074172,,2.2162323009547173,1.3330152441478451,1.4532930975557805,1.0542100358961455,1.8909949880277963,0.15408840777645214,1.0776234626699623,-0.43308364088156753,-0.19411961120979515,-0.49615380219347205,-0.6227638197878544,-0.7096201007099469,-0.4865773546911116,-0.7704367157946516,0.886941916510184,-0.4701143829018265,-0.44314726818746186,1.3457127620775584,-0.8699236923136405,-0.6084713415246126,-0.8474995170324933,-0.9027758088941744,-0.31155113014770747,-1.042513482740308,-0.559514540534887,1.3284251307574175,-0.3222360051003744,-0.17873173929812552,-0.5043049573903646,-0.5114323925042535,1.590850845850033,0.21217504304757406,1.61593907714472,-0.781840841483565,-1.145611308273872,-0.9564959281739501,-0.5430184415261862,-0.412147314477288,0.4192642017328752,0.7564151337794879,-0.0690303082230807,1.2156909619520488,-0.8753991271248942,1.7117125833435956,-0.6379357776118456,1.6150851528665764,-0.7761482917289947,-0.8398163248122221,0.18169871647368752,-0.5192571849186799,-0.9458338153748205,2.168151834266268,-0.4719338302449445,-0.1287400370655361,-0.3976419583581874,-0.3724759367338616,1.6555429094419245,-0.41683152467165696,,-0.30912980652741046,-0.29772210522621717,2.113876297152397,-0.4311961002992143,1.6151712147652588,-0.5383911498770265,0.8318119031907084,-0.8453132217782222,0.38949986974093664,-0.7194186416536423,-0.11590240496060178,-0.3182763443789797,-0.6035975187892456,-0.9035500246090423,-0.4784195957317684,-0.4816315375740233,-0.8001882094936156,-0.5432139967050686,-0.5969945362343568,1.615169835309204
Rv2359,-0.3428245747136281,-0.5798724134037653,-0.7188043373841895,-0.8758491912230469,-0.4420525471253168,0.3064753692711553,-0.6348492625115223,-0.8937600403459659,-0.5775341273988256,-0.8319125787027831,-0.3047758649703561,0.8927675598298365,-1.0032099662914198,0.25365829250769817,-0.4231721498311918,1.8669923497675818,-0.7180670523147124,-0.6138193526327965,-0.42214493145179155,-0.46153272375580034,-0.5916980531214455,1.1894557397475152,-0.7854631046913707,-0.6316252546169127,-0.44725389664058607,-0.6097242110950905,0.8670050339621562,-0.3667468800054129,0.9689586096546089,-0.603580012805533,,-0.44667309056122817,-0.8363897435386198,-0.426396322244626,0.3981048674924279,1.2685041389497307,1.2562714017174634,-0.599344226944539,,-0.47691850105869255,-0.772355704269942,-0.7635144483794197,-0.8393318263089339,-0.5426780498557248,-0.49386959094368366,-0.5406204105416866,-0.3985423041282228,-0.7426907016893595,-0.4501396150525516,-0.501070840629329,0.8748386189122059,0.2844094495161768,-0.19712300459387158,-0.4345121000990022,-0.587498651520981,-0.30477586497035536,-0.7975792235676318,0.6559322897543972,-0.548762881301423,0.7365080261173246,1.471614862396062,-0.6127561545541006,1.1375974432411533,-0.5461434400965596,-0.7739149095101069,-0.3470291395325558,-0.28764677776580977,-0.5086224638701102,-1.0209774902556532,-0.45714672289971364,0.9231141623300344,-0.7176550977251939,1.2356085394845233,0.9561943726725538,1.3248034635249968,-0.8909026438148633,-0.46036941451593294,-0.4690783900245909,-0.5239160270349111,-0.5038269023175704,-0.870733222534639,0.8980179713297809,-0.45796154189287797,-0.6398034909385475,-0.7195957223481374,-0.6257694157926621,-0.042438411980928,0.8603550378185515,-0.6041507003521273,-0.30840832483568015,-0.5908061928330648,1.0030167809758133,-0.3991161193993132,-0.4631698612353968,-0.46815830083899357,-0.6968455717518985,-0.38223533345556016,,-0.36107104636190557,-0.46023761259351176,-0.4546563807887461,-0.8236214417739525,-0.7192821667244333,-0.5402702646656733,0.5490280898913186,0.778557528753585,-0.37833780139884493,-0.7000740401846546,-0.4851200740542203,-0.5429536940934547,-0.9478742070110496,-0.035771158122041326,-0.4824709833021972,-0.5966562697778487,1.2562714017174634,-0.5566403808398231,-0.6081206239910918,-0.7192821507331826
Rv0348,-0.8257382980577499,-0.4955871171781262,-0.3564781053559192,-0.21660355886897695,-0.45575968755228186,0.3064753692711553,-0.5891550021795025,-0.5891200539310555,-0.4624576902247979,-0.21356617552940763,-0.3397907324110354,-0.5047378827021005,-0.757586996238392,-0.09516306251137914,-0.43218701155884015,-0.7677806771261808,-0.36094163250654715,1.7006386342560083,-0.42214493145179155,-0.4881939120198611,-0.545797742076518,-1.127387281135757,-0.6264038319406584,-0.5836662038858517,-0.37150326675164663,-0.5509714307209586,-1.239631572298493,-0.3330435928203955,-1.1838693306182335,-0.4865936458129587,,-0.2928534911972772,-0.611660803493727,-0.44104853148040296,0.5298487115335796,-0.257208041381541,-0.16362160121872127,-0.5259560686015025,,-0.4295233441352252,1.3329876549378272,1.46645129710786,1.0657678727392677,-0.4983788224927699,-0.36777694239755193,-0.4132234160708693,-0.4466692530061554,-0.6412821578307337,-0.4709912231162899,-0.4874814875323121,-0.8676405530105443,-0.9046278352626899,-0.7956748108890158,-0.4364491132990826,-0.535101758274389,-0.3397907324110347,-0.276401764316931,-0.8451482663974317,-0.5299204145129481,-0.7834981797494179,-0.7776654790740283,-0.560264304222707,-0.7213345215782068,-0.516424461318493,1.3276045307505102,-0.33401653954975996,-0.40177934927858494,-0.42986817470784805,-0.043492424085795844,-0.4429594406691035,0.165754984034228,-0.35542502472840365,-0.7528867594629711,-1.1741351682690218,-1.1163696320039018,-0.3639728473234223,-0.44860066018665845,-0.4504832858392443,-0.45993509125131055,-0.3544481715610361,1.2125656903745223,-0.5334629306626859,-0.40187375643185197,-0.5904079576364267,-0.35719694416799636,-0.4591702943795592,-0.8503174056513022,0.1352865151717981,-0.5394635187749833,-0.9333113683074825,2.168156116830028,-0.8121511765322545,-0.37097729455508205,-0.47647563492925266,-0.4855123714553763,1.6602306016689836,-0.42273051911533505,,-0.36862333784850365,-0.40391480295770965,-0.44045963360873286,-0.1763751159752969,-0.3569187304692793,-0.48538399861389353,0.840932479907096,-0.7752463261755682,-0.3569953572431991,-0.7090841441612947,-0.3633177019696401,-0.327510022475197,-0.4345777224895639,-0.8019438259955349,-0.4473702461446924,-0.5218826993827261,-0.16362160121872127,-0.5064614089567608,-0.5695566086641481,-0.3569189311181607
Rv3840,-1.0006071937898575,-0.7188088755400996,-0.7214414572581767,-0.4200628836130391,-0.44251731539596817,-4.198879039419923,-0.6188966802168083,-0.9635542843273267,-0.5270721425963676,-0.4224758884784809,-0.3287626150518672,-0.9881821706722965,-0.8175100084141458,-1.2354320840337254,-0.4150399657597535,-1.3792656569377741,-0.7177250629217871,-0.6070202503626853,-0.4008191673482058,-0.46176723046234586,-0.5760429633534087,-1.1543016125338694,-0.7908718169875932,-0.609927224585024,-0.4464081599852922,-0.5942055601928767,-1.1870704373623207,-0.3624369545984096,-1.145817950570107,-0.597554565642345,,-0.4143472548101448,-0.5777445210409671,-0.44623411198613244,-1.8858409724486742,-0.9530799082934663,-0.9767684661227156,-0.564054707753039,,-0.4844643027472092,-0.7633151994359264,-0.7547368081094327,-0.8347076504093573,-0.6596133191028531,-0.4964053621913112,-0.5132095760059802,-0.43537890575279414,-0.7181570437014182,-0.4630194960223702,-0.5690081856037066,-0.9754969562305562,-0.9883147019372429,-0.9272410596923879,-0.4129780492429504,-0.5806938546584999,-0.3287626150518665,-0.8011797205982033,-1.022414243286071,-0.5989539747742827,-0.8401723838573292,-1.3688384213939226,-0.6366353786661324,-1.075935178422356,-0.5671230269042292,-0.7608652711837042,-0.3740060394874693,-0.2530603178043767,-0.45897571388430053,-0.46113621943849603,-0.4438481005986136,-1.2384859396960348,-0.7202915201489727,-0.8576257602931912,-1.155694919796881,-1.4705883440212246,-0.5331422159750953,-0.4908104089103847,-0.4178056417513587,-0.5360346071240757,-0.5218711035244,-0.8535526492889622,-0.9763579247193349,-0.45632013747244327,-0.6223893975325379,-0.7222333267165522,-0.7055526808926693,-0.9861466906818964,-1.26095386491833,-0.5596037889441833,-1.0086759407464287,-0.5716564691344344,-1.2218932559210351,-0.4276489110909925,-0.4721302814503134,-0.48293090566901997,-0.6837762837924054,-0.40296464023290635,,-0.3766613807069396,-0.45530863327147,-0.41506320125053614,-0.42311204317365264,-0.7219195554498343,-0.5160132608831531,-1.213961667537828,-0.8434017334132766,-0.4146567738132181,-0.9023952807495633,-0.5020048850214821,-0.5951425587096432,-0.5860439552145241,-0.8529101705331797,-0.4773758223708348,-0.5856135038938464,-0.9767684661227156,-0.540058771163588,-0.5859473210475622,-0.7219195379186728
Rv1027c,1.7031944176785547,1.535025802647132,0.751883792015252,-0.4531055925491052,0.27424514116776116,0.3064753692711553,-0.08880337740113162,1.0047011232194896,0.29140412602175303,-0.1824828201343008,0.4163724516851601,0.7069021994961849,1.6432125343670454,0.735461271240117,0.19730316840735124,1.2162746284611974,0.7481044553759533,-0.4084266579189609,0.2412210681172569,0.9440648559302339,0.1894210680439335,1.4792991269603966,1.9253538272061004,-0.09531820516600832,0.3576198394515684,1.6251540015485912,1.6932922477742793,0.666468860539292,1.7596147621164637,1.040284173447315,,0.543073171472153,1.5510918273246024,0.3823213356706006,-0.09025041339518387,1.1049164001833467,1.1321283789311487,0.625923749148463,,0.6462886258628723,0.11025800412086643,-0.3197469781022707,-0.01693300546929104,0.7764993632058165,0.7633720658767319,0.8889720574844094,0.25644274279563495,1.9046121833647252,0.2639177941792431,0.17627229415024911,0.4648818802891688,1.377638845851511,1.5796812642791747,0.5656549099282363,0.06794292141036122,0.41637245168516074,0.5096467436750844,1.4770573538663547,0.7582951806082718,-0.2749476577190958,0.7363534554350925,1.6502476479384542,1.1078770754419371,0.5553047883962964,0.09875439850681897,0.7574731137672471,-0.35504945354911027,0.5058714229250011,-0.6124631622179962,0.5752685733132944,1.4013175773353808,0.7526426884984952,0.055654285631063685,1.7363732855588743,1.3281563683520998,1.7993621749914492,0.5970440497792594,0.3155499137116972,0.7932848608999252,0.3879979635389555,1.4602793986344895,0.6606429884775672,0.9722070456010187,-0.06407229494393493,0.75138674663405,2.11037154835511,1.317737083027213,1.3204727133274152,0.699706709343055,2.1031972918724318,-0.15763327775027988,2.0905472515370054,0.2572573547651103,0.5027813375372624,0.30653681704338775,-0.2605339386689023,0.314369735164398,,0.24260895316577277,0.35410896304180733,0.6026091151278227,-0.657984642675669,0.751556964782017,0.09424460198826212,1.2432296814462473,-0.23748909605630636,0.2870930254845281,1.8224435579572442,0.34679290763107123,0.0934222422421744,2.0902573154773205,0.11233571716716581,0.5582518250103976,1.293124579254636,1.1321283789311487,0.09571209253865982,-0.08953841337859572,0.7515561014961845
