Node ID,FULL,Rv0019c,Rv0020c,Rv0022c,Rv0023,Rv0038,Rv0042c,Rv0043c,Rv0047c,Rv0054,Rv0067c,Rv0078,Rv0081,Rv0117,Rv0135c,Rv0144,Rv0158,Rv0165c,Rv0182c,Rv0195,Rv0212c,Rv0232,Rv0238,Rv0260c,Rv0273c,Rv0275c,Rv0302,Rv0324,Rv0328,Rv0330c,Rv0339c,Rv0348,Rv0353,Rv0377,Rv0445c,Rv0452,Rv0465c,Rv0472c,Rv0474,Rv0485,Rv0491,Rv0494,Rv0576,Rv0586,Rv0599c,Rv0602c,Rv0608,Rv0623,Rv0653c,Rv0674,Rv0678,Rv0681,Rv0691c,Rv0735,Rv0737,Rv0744c,Rv0757,Rv0767c,Rv0792c,Rv0818,Rv0821c,Rv0823c,Rv0827c,Rv0844c,Rv0880,Rv0891c,Rv0894,Rv0903c,Rv0967,Rv0981,Rv1019,Rv1027c,Rv1033c,Rv1049,Rv1129c,Rv1151c,Rv1152,Rv1167c,Rv1176c,Rv1186c,Rv1189,Rv1219c,Rv1221,Rv1255c,Rv1267c,Rv1287,Rv1332,Rv1353c,Rv1358,Rv1359,Rv1379,Rv1395,Rv1404,Rv1423,Rv1453,Rv1460,Rv1473A,Rv1474c,Rv1556,Rv1560,Rv1626,Rv1657,Rv1674c,Rv1675c,Rv1719,Rv1725c,Rv1740,Rv1773c,Rv1776c,Rv1816,Rv1828,Rv1830,Rv1846c,Rv1909c,Rv1931c,Rv1956,Rv1960c,Rv1963c,Rv1985c,Rv1990c,Rv1994c,Rv2009,Rv2011c,Rv2017,Rv2021c,Rv2034,Rv2069,Rv2160A,Rv2160c,Rv2175c,Rv2242,Rv2250c,Rv2258c,Rv2282c,Rv2324,Rv2359,Rv2374c,Rv2478c,Rv2488c,Rv2506,Rv2595,Rv2621c,Rv2640c,Rv2642,Rv2703,Rv2710,Rv2711,Rv2720,Rv2745c,Rv2760c,Rv2779c,Rv2788,Rv2827c,Rv2884,Rv2887,Rv2912c,Rv2986c,Rv2989,Rv3050c,Rv3055,Rv3058c,Rv3060c,Rv3066,Rv3082c,Rv3095,Rv3124,Rv3133c,Rv3143,Rv3160c,Rv3167c,Rv3173c,Rv3183,Rv3197A,Rv3208,Rv3219,Rv3223c,Rv3246c,Rv3249c,Rv3260c,Rv3286c,Rv3291c,Rv3295,Rv3301c,Rv3328c,Rv3334,Rv3405c,Rv3414c,Rv3416,Rv3417c,Rv3488,Rv3557c,Rv3574,Rv3583c,Rv3597c,Rv3676,Rv3681c,Rv3736,Rv3744,Rv3765c,Rv3830c,Rv3833,Rv3840,Rv3849,Rv3852,Rv3855,Rv3862c,Rv3911,name_x,annotation,expression,gpr,notes,reaction id,subsystem,genes,name_y,compartment,formula,merabolite id,bigg_id,MetaNetX id,KEGG id,SEED id,CHEBI id,KEGG pathways,KEGG modules
ABTA,0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.001529841126793276,0.0015939659664757713,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0015427893321383376,-0.0017988947012044676,-0.0017988947012044676,-0.0017252953659869913,-0.0016491239012737533,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0011723282851643674,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0015239983746507125,-0.0017048222651232688,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0016237708265253686,-0.0016925494109361486,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,0.0038229478487129343,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0011723282851643674,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0016396984833967362,0.01703074068120758,-0.0017988947012044676,-0.0012462334781307557,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0015902871811850198,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0011723282851643674,-0.0017988947012044676,-0.0017988947012044676,-0.0017383986334488719,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017220953948905793,-0.0014888709328824468,-0.001659591167728794,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,0.03362221805778666,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017427026337342047,-0.0017988947012044676,-0.0017988947012044676,0.0007985078961981293,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017721064090771498,-0.0016302037430398252,-0.0017988947012044676,-0.0017564282497011554,-0.0017988947012044676,-0.0017988947012044676,0.0019048090024992358,-0.001342023356175228,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017779506170384736,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.00014577817003915577,-0.0016616953963476122,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.001783843254560647,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.00175868860292151,-0.0013552362009641482,-0.0015533581730257002,-0.001639435848612416,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017282994204856638,-0.0017988947012044676,-0.001424829813448931,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.000933093835403602,-0.0017988947012044676,-0.0017072357053958516,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017345056482524915,-0.0017024718787592723,-0.0017988947012044676,-0.0012286670652348407,-0.0017988947012044676,-0.0017988947012044676,-0.0006406323006370054,-0.0015355110835577623,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0014387859090895117,-0.0016578864541000667,-0.0017988947012044676,-0.0017832027674694207,-0.0016569151761376617,-0.0017988947012044676,-0.0017988947012044676,-0.0016534396179629337,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0015888216642988748,-0.0017988947012044676,-0.0012964088562263626,-0.0017988947012044676,-0.0016393075990455105,-0.0017988947012044676,-0.0017988947012044676,-0.0017988947012044676,-0.0015809798819629596,4-aminobutyrate transaminase,{},4abut[c] + akg[c] --> glu__L[c] + sucsal[c],Rv2589,{},ABTA,"Alanine, Aspartate, and Glutamate Metabolism",Rv2589,,,,,,,,,,,
AGMT,0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008127120942246447,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0007758814238138714,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0007391213732912567,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,-0.0008508489888673585,Agmatinase,{},agm[c] + h2o[c] --> ptrc[c] + urea[c],,{},AGMT,"Alanine, Aspartate, and Glutamate Metabolism",,,,,,,,,,,,
ALAD_L,0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.003518508103187502,-0.00015093523900279026,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.0038564458863225163,-0.004403950308967017,-0.004403950308967017,-0.004310344967567176,-0.003755953163054168,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,0.023552846444822216,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,0.0004792368076036724,0.002412713544054111,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.0017016021673145728,-0.004379133210979188,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.00351342974786713,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004281920152297587,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,0.05223765370105804,-0.003267586672603381,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004339200244216953,-0.004403950308967017,-0.0005099596815774589,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.001397795277010358,-0.004386469082711439,-0.004388315537234684,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.0025242510608467165,-0.004403950308967017,-0.0013151398923957093,-0.003565254824173529,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.0028708147689886845,-0.004335370728091306,-0.0013860936982266875,-0.004403950308967017,0.004686958781942073,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,0.019207160802144095,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,0.0036653832508540575,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004075002940545964,-0.004403950308967017,-0.004403950308967017,-0.003839953953603755,0.003765361860345153,0.0005469487535535861,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,0.0048533623609934105,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004333088630962482,-0.004403950308967017,0.020045085503705158,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.0010642399780967028,-0.003370072845808726,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004281877280933043,-0.004403950308967017,-0.00397515631670139,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.003931533599302536,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004369591036802867,-0.004403950308967017,-0.004403950308967017,-0.0015888658400481591,-0.004403950308967017,0.0007447607990464164,-0.004403950308967017,-0.0018243454710936908,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.0007883497508986352,-0.0035868264033873396,-0.004403950308967017,-0.003973821598696463,0.002983325528148677,-0.004403950308967017,-0.004403950308967017,-0.004389192339663593,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.0026216488716456774,-0.004403950308967017,-0.004113702630948441,-0.004403950308967017,-0.003247000101716996,-0.004403950308967017,-0.004403950308967017,-0.004403950308967017,-0.004198582078954599,L-alanine dehydrogenase,{},ala__L[c] + h2o[c] + nad[c] --> h[c] + nadh[c] + nh4[c] + pyr[c],Rv2780,{},ALAD_L,"Alanine, Aspartate, and Glutamate Metabolism",Rv2780,,,,,,,,,,,
ARGDC,0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008022272255032666,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0007653965550924933,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0007286365045698786,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,-0.0008403641201459804,Arginine decarboxylase,{},arg__L[c] + h[c] --> agm[c] + co2[c],Rv2531c,{},ARGDC,"Alanine, Aspartate, and Glutamate Metabolism",Rv2531c,,,,,,,,,,,
ARGSL,0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.00023152553702543216,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0027506068542851444,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,0.007515854613059848,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,0.24654324004493966,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,0.006793825794697464,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0032032558767769205,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,0.020352763854463468,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0024696561334873633,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.002657079827111518,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,-0.0034567599550603383,Argininosuccinate lyase,{},argsuc[c] --> arg__L[c] + fum[c],Rv1659,{},ARGSL,"Alanine, Aspartate, and Glutamate Metabolism",Rv1659,,,,,,,,,,,
