,"Alanine, Aspartate, and Glutamate Metabolism",Whole Metabolism,Alternate Carbon Metabolism,Arabinogalactan biosynthesis,Arginine and Proline Metabolism,Beta oxidation of unsaturated fatty acids,Carbon metabolism,Citric Acid Cycle,Cofactor,Cofactor and Prosthetic Group Biosynthesis,Cysteine and methionine metabolism,Degradation/Utilization/Assimilation,Ergothioneine biosynthesis,Fatty acid biosynthesis,Fatty Acid Metabolism,Folate Metabolism,Fructose and mannose metabolism,Glycerolipid metabolism,Glycerophospholipid metabolism,Glycolysis/Gluconeogenesis,Glyoxylate Metabolism,Histidine Metabolism,Inositol phosphate metabolism,L-alpha-aminoadipic acid (L-AAA) biosynthesis,Lipid metabolism,Lipopolysaccharide Biosynthesis / Recycling,Membrane Metabolism,Miscellaneous,Mycobactin biosynthesis,Mycolic Acid Biosynthesis,Mycolic acid pathway,Nicotinate and nicotinamide metabolism,Nucleotide Salvage Pathway,Other Amino Acid Metabolism,Others,Oxidative Phosphorylation,Pantothenate and CoA Metabolism,Pentose Phosphate Pathway,Peptidoglycan Metabolism,p-HBAD biosynthesis,Phenolic glycolipid biosynthesis,Polyprenyl Metabolism,Propanoate Metabolism,Purine and Pyrimidine Biosynthesis,Pyruvate Metabolism,Redox Metabolism,Riboflavin Metabolism,Spermidine biosynthesis,Starch and sucrose metabolism,Sulfur metabolism,Thiamine Metabolism,Threonine and Lysine Metabolism,Transport,tRNA Charging,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Unassigned,Urea Cycle,"Valine, Leucine, and Isoleucine Metabolism",Cholesterol degradation
Rv0735,6.873386970377829,738.8886955069032,0.4270649301663448,0.3218169371075398,2.088007070011844,0.5364173207710775,0.14664673924659416,14.110750907582132,0.23967897767638388,24.40004271158856,6.079996771772167,,0.0,,8.868018657264578,0.822984464038128,1.2975166602565829,0.08458814262993711,2.49392906601216,7.72848063833793,2.135543881261157,0.23183087695651736,0.9299566434692865,,3.952934492111436,0.027062017383015075,0.33012297965850596,0.2962793731372762,1.8191849622763037,2.596301598717128,0.7026703108125552,0.3058625065104832,0.5153728177393043,3.2732773251543383,0.17690245655271963,4.415266861946589,3.0642186765277706,0.45523176765445283,3.048973938594214,2.5091828351108343,13.6347643772559,0.5932345110616377,0.8936037577790553,49.354458930709754,4.145186960287127,6.820585746013115,1.2665755678764803,inf,0.19327922309297157,0.7726742624040718,0.21264256742891977,0.4036002289681234,19.92519767187958,12.70972732592932,0.25077729908668095,,0.16056207827729221,3.100753897798881,94.11777379324792
Rv2258c,13.6273815396387,713.157726670002,20.397402368010287,3.2758772856314486,4.601651372188636,0.5303559591700974,0.5473533432091483,16.325324433537297,3.4514638951128376,36.58560470165444,8.941195595895824,,0.604313102087885,,177.5431343937958,4.777695476611383,5.159403538858325,0.3839120982254538,9.931648389731176,17.250366517477126,4.093751013524354,2.3270800353260763,2.457456135337068,,75.94190944909472,0.13648401926910925,5.9057517087648534,1.817088713317042,4.027379195111552,21.510684363180637,2.3438290995442324,0.8378199219227137,1.313191915080209,5.465037062027588,0.5742160195835551,9.6497022697658,10.727206672142911,3.308969342054046,33.14197713219425,9.962590835689838,11.84265496225933,2.9080546372096387,25.91086247986144,60.026491015058006,8.62945018865424,17.736123114272154,3.8799692472701746,,0.7517979268170543,1.526417521502903,0.5813396202935004,1.6438466134870795,42.3968659928217,12.616201267918496,2.296961113229138,,0.8084199774749359,30.694595007771884,99.57615984790446
Rv3414c,21.828226955051615,693.3424370382714,0.7935589683598291,0.3441896644700965,2.111551986718685,0.03146953174446915,0.13789435678143563,10.718264102678962,0.7799059951716485,16.322353779086423,6.143403440807512,,0.0695095793648641,inf,2.452860746535931,1.4275372688178072,0.33782512203856774,0.1821574519567512,2.8882597996473605,6.594767881281848,3.3370527533036753,0.26775909504654544,0.9923443138984971,,4.49953700856377,0.003303603223239629,1.0873416819395127,0.859295560487071,1.6369246034560407,4.091826393468823,0.42434897837723273,0.4435278514842986,0.7871071451772342,3.3766845192681343,0.1611255480054019,3.5676917440841605,2.4273819288761604,0.14963079381220426,0.0,16.587404061739292,41.02832699538555,0.374884723160497,1.0048390930327566,4.1999560353754255,3.879244342888537,7.495101436612307,1.0689002294846979,inf,0.1940029513057683,0.9740062424222368,0.19299929273502864,0.21073363939855022,30.19343037394976,12.70972732592932,0.262950844455404,,0.11351425987695136,18.332951213027204,100.50187163617234
Rv1830,13.972352202481499,783.2317288258384,5.595797312625572,9.91615327339374,24.35445603385194,13.503438242638353,0.28085572309345797,20.05722777087746,3.997586427828586,194.73875355928763,16.497304189019165,,1.7198465033564938,inf,55.610242899795864,6.493940633351583,9.389895066874967,0.3823083484410154,11.242627381381336,38.644759908095196,10.70043340740718,6.030160718113787,5.265205346239465,,46.29603917128826,0.1865694285983572,24.897845588367755,3.787395013122206,3.513110441945065,40.32286286059641,5.902301998046163,1.185337609618388,6.306298798465606,8.800115129404674,3.3534091065625646,19.92272901875648,11.339177203727916,12.072407770837467,64.54581924128807,3.9674826077853163,12.578892890981134,5.556803448787693,11.147721885237349,55.85603620545018,32.462542550135964,47.302273168806714,7.025202096373642,inf,2.669582547243724,4.297465981641972,3.21756713137224,1.0419841793173388,91.2155026130258,12.70972732592932,5.863702280410145,,2.436684930645462,16.70321129006441,106.75943281193878
Rv2009,16.321870019844802,678.8771178797566,0.6650580455144474,0.2853116763377317,2.2415439421733616,0.34860102470887644,0.144194336896564,6.901164110767493,0.8107028928224427,10.936659286147872,5.677238433912116,,0.021690530414134206,inf,9.135385166480544,1.2869644451638607,0.5258514342710029,0.12541854384494552,1.3632048096232188,6.382344272426881,1.5992125970656503,0.15508425403589995,0.8992328328737196,,4.57869307504976,0.011115884975453499,0.6918996511173784,0.14847831057310368,2.1045926091250218,4.070660388098862,0.24241446056925167,0.27950644247891004,0.9640304298253153,3.129052902126016,0.20187027526717458,3.5503077902426172,2.1859179815667376,0.33993472394953,0.15901402163722034,2.631549734722796,13.320941588883262,0.35588064534762565,1.0016712126145066,33.87167743814963,3.82114111450298,7.268360923358887,1.1380711197741458,inf,0.22870986969020782,0.9234867219629699,0.17073623178804112,0.07937635799560525,14.974403075498145,12.70972732592932,0.42712436986765767,,0.11017078403185396,15.333018689520008,87.87557951541702
Rv0821c,5.850957645991869,829.4428871976867,0.8496286853708471,0.06511242080173296,3.1299588474097555,0.09553594515751301,0.1562462524441879,17.146836740067627,0.5927959805386704,24.7251118090689,6.029174270278174,,0.0,inf,2.2037562437621956,0.7669551084674159,1.557779173561982,0.15123996069598455,2.085868854724892,6.599353093011821,1.6391903004951573,0.0,0.9004635135137449,,4.408700268663212,0.04048630330615337,1.1359107572423253,0.8568262717428219,2.5016844806773073,5.231696165191235,0.6711032778237355,0.30265173672434365,0.6836601547855299,3.010752916732359,0.10368288646766498,4.439451098513944,3.9076200212434977,0.5334831236011851,8.188149847087388,18.7005816116931,15.360442724433236,0.3642304192189172,0.8643826120363106,4.92169387383187,3.605453311587685,6.910554068435839,1.8268021995087214,,0.2802119428668616,1.0306275704877779,0.16751728707761795,0.20589763299627742,33.16344222452766,12.70972732592932,0.0,,0.08275567446810979,3.6539978561303452,82.45668723214956
Rv0022c,47.28541218765091,991.5256469113738,1.1655903431718675,3.0598901159764815,2.5527816249838833,0.16233730427734971,0.2504729284153476,14.251141736900344,13.573493643915937,19.04615038159407,7.454013440985276,,0.07798418227694355,,3.642073233397583,2.1957220111375593,9.687546148767353,0.09948164752065465,2.302469837208878,8.218811687445642,3.3915851282288645,0.2669317706208435,1.0451665235533558,,4.352190075000013,3.0794761936336954,5.0979340110133515,0.7794149580713452,10.47586590119522,42.75645942094172,1.522506484623122,0.26908848932011104,1.3363334959240725,4.123523690275466,0.07534740018507405,3.1006339866617756,11.349972272964777,0.6539265504231798,69.92369525365883,45.60383688434406,32.08167754244594,0.954231258566993,0.9583359137543894,16.831265096284955,4.606571642573744,23.133970212261225,4.366240968280706,,0.46189476758951625,0.9626962431423546,0.15182996636454768,0.22750775873764473,24.325609736317023,12.70972732592932,0.1967009736254111,,0.5761773864904765,25.88896080566225,226.1462831329464
Rv2324,26.415315561106105,839.2122951849624,0.610220847037658,0.2756687078784902,2.568640246396216,0.20830864717573658,0.10474002141094654,14.325921457197284,1.578937165742441,13.389858917014593,3.86194505531862,,0.09538080597708636,,2.000298729162251,6.070576793513538,0.9762833935893892,0.18242784578563184,3.647838890557599,7.044773012094244,2.098421001614188,0.03446716804729265,0.9435682979494306,,2.636737640602033,0.03285583438019646,1.3748106000535647,0.7204803868840236,2.025457350075903,2.512485200343948,0.792774620686083,0.28440820500030867,0.6436474078970368,1.7637945561578723,0.21082761726781657,3.786435699247357,3.1701402512738506,0.3260163241043186,2.919076606473515,2.9812245448321564,12.80753041191085,0.3773938713718949,0.4516250830430506,35.36439327957409,4.069121400513894,7.579518225922204,1.7570202404759725,inf,0.19823177701380845,1.1670924992498306,0.19167424758013724,0.30509793228406124,18.662031925884577,12.70972732592932,0.014599107003226733,,0.10536382071018877,32.32075165991962,94.88805551845577
Rv3488,5.385251385115439,587.471100307422,0.4239129236232708,0.4648754548758977,1.5342758234251916,0.4828046276889411,0.2042040397795902,4.1230802774853705,0.47123776109942817,14.757572734683738,5.656419859454221,,0.0815892619650651,inf,7.974859510260911,0.7436526063355436,0.6519049227654024,0.01208004202805426,1.5420857856211034,6.225548561014287,2.078088294299739,0.04332608984341662,0.9440149752558431,,4.142876804658297,0.0,1.2017393609756175,0.29410963478307534,2.2752972863791934,2.2702429112291846,0.4579384511617683,0.4136898642153969,0.5438350825118649,2.828445925014071,0.18445315797473408,4.617076402374909,1.7635587624381313,0.21024192634533656,1.0491928525238488,13.696041033459572,12.807730858064016,0.4727569460340252,1.2312568529641834,10.378595291979856,4.031420981001963,8.134263816968414,1.1956072027004778,,0.294388332751719,0.9629468013618874,0.20636418770627415,0.03158843901065662,18.6185141030163,12.70972732592932,0.0,,0.21956382943295685,2.7269692886218517,99.75719244785913
Rv1960c,18.643562026579808,818.1534479234609,0.7516363553628886,0.4100653087299033,2.0126692164653357,0.449417242144741,0.11779865755340065,19.3524030012874,1.1225824218009013,10.201026053450985,5.82996611444131,,0.0,,8.65086790995266,1.3267584561221497,0.5666208550052765,0.20648393583762184,1.2184406875544822,6.454242533949373,2.7732197443908886,0.150483787308722,0.5549635013761767,,3.9689949247442775,0.03272280306900694,0.8742396782485994,0.1416761612068115,1.8432919568651134,3.3092755319318536,0.25524991334217656,0.41665368966741756,0.9249664913639114,2.758353264215472,0.15477789776881748,3.762911325737043,2.625793321036572,0.1569907389121034,1.104085206929368,15.588522401994044,12.286697265070597,0.9873222666344341,1.0061295866805695,4.086744850290716,4.236270998576966,6.931709627304162,1.3559111133995614,,0.19164396015942706,0.9143994482136998,0.25844663674726515,0.12528177700925142,11.884791187754262,12.70972732592932,0.09322879431767564,,0.15880288051204097,16.361394140183865,99.83650576359102
Rv0737,5.649872304100253,796.4352692669722,4.89542281087698,12.118209134338697,9.333385673727012,2.956317698220532,0.33301196405844136,16.438568681119232,3.7435935597303027,214.84576560328853,14.158752462621084,,4.7952205933511385,,25.817711855118244,18.234850620220257,14.213122005502704,0.08524610178054612,19.397292614132507,35.29460305424974,10.358731135005526,11.530907348201584,4.700476864543672,,31.78813302809837,0.5141159029883503,17.56293533868281,6.121102197292907,3.653110610607641,51.53776849810402,6.444274083878738,0.9928255637824057,4.813690093522811,9.942890238735659,2.8321797902454713,19.641248003725277,20.13559664962539,15.049518870716444,82.50184433842247,16.856043082454217,12.80753060469162,14.380710566123614,6.473564842654887,33.46119087244795,20.60240745680507,36.088285972296575,6.699686341817372,,1.7517770878712393,4.207091749117457,2.418485428543364,4.030175899767865,127.29324481792915,12.70972732592932,17.679490907314936,,1.595849447187941,38.132311273027014,99.88425865057941
Rv1049,8.241670626852992,760.4483724223975,12.001204751625568,18.64614487247042,26.030730742500804,16.245755491068945,1.0571215843422572,22.689428528798807,3.997586427828586,239.34089054786287,23.655843400205207,,14.46745927369489,,71.07510395636986,41.82195508560823,25.823289591023737,0.2064771483109438,39.096345581669794,49.073830235861465,25.053885418147665,32.06164786618551,10.758813818371292,,52.822277275359475,3.9564535104247303,46.336610604218066,4.618048543459765,11.134737082274619,107.64444322430455,17.158802771338266,2.1950580172995866,13.685766643693135,14.669236372292914,8.033246359518035,23.338485599516975,63.27663939821474,26.145521276189896,154.32810849227275,20.320887231401176,26.387112606814764,44.48218873047925,14.150623059057962,35.81590166090366,35.235411975106395,51.41965997374551,14.938195824195406,,5.830860180510772,11.880289089034262,6.192680884491347,31.9438242012654,102.78722591596977,12.70972732592932,39.75371546405127,,6.490955812468137,38.309673009428785,99.24941405640989
Rv0767c,9.175109184845281,910.8758257549865,0.7663765202475147,0.32234455223456604,1.6429565791787542,0.20681129615071492,0.07706876511494667,18.863813880840972,0.7474098981918416,34.28905842210647,5.719388734894511,,0.02976650838967173,inf,15.531725231819175,1.5682538974657023,3.9397365609740786,0.22675426998350817,2.2240436576476625,9.136720115493352,2.002820163698447,0.32780442596298426,1.1935086207165717,,4.276329246388102,0.00355466349635679,1.8112182466784668,1.0076718002240386,3.4693345730364697,6.443428422180574,1.1782069460850508,9.127924414429831,0.675157543307617,2.7733015906527054,2.908358545654551,5.206084074240332,5.158898735520364,0.5905215604902779,12.394385589477757,2.6200062122737524,12.80753041191085,31.433600238763216,0.9887245107686221,71.5707166138705,6.077544169438117,7.5075160153767975,2.029980705515292,,0.20828804345168128,1.100091976136798,0.20481170789785166,0.2746652299094028,22.36874708440438,12.70972732592932,0.015721688514238094,,0.12230689836962631,7.823850067361421,80.39955105509922
Rv0967,4.944693730729353,861.7908338598936,0.7573603283474574,0.47451249024545616,1.6499803923468557,0.3040350113359539,0.15601455126546773,22.330493632190663,3.015917964061921,12.57761039125729,5.9604567032013565,,0.0,,3.460637016896888,1.62918670947397,1.4095653114942515,0.06926355558383016,1.7389398569173917,31.33627883802026,2.0780844762650834,0.12397164608494339,0.5806849062290589,,4.71712283843017,0.0,0.7135473912845217,0.47462248728362566,2.1066641296092197,2.868303192211584,0.12759020133743237,0.4032030288772827,0.6311527004222086,3.3105456213921274,0.08612507778449134,4.162525108414368,2.789252544855134,0.2674768043666393,3.0034016686554605,15.139183524397907,1.4975995628200567,0.19727846989308964,1.007004279567716,19.87297778008326,18.884020325743077,8.254120498992151,1.3227750069147832,inf,0.309531108114175,0.8383828463906609,0.274972082737012,0.06119915041635782,16.744005858966872,12.70972732592932,0.08725087270435831,,0.12503091318159104,2.790306936891909,96.89224466889401
Rv2374c,12.538711657523187,620.7133964939597,0.6728445826445478,0.5089797423759016,1.9606673254193545,0.4371449900531482,0.10949297629660851,6.996856273377105,1.3203044992423187,11.929729822312504,5.926745014537954,,0.0,inf,9.433616499405348,1.7233923993435611,0.5207696552582269,0.19715445544637109,2.4091023248428347,6.40325487893947,1.742288556636931,0.041539089376271196,0.7412157714063345,,4.247654198586425,0.0022400123472029127,1.3019019005209476,0.5173117838053436,2.2178918721528915,3.250400094370994,0.5840650191231929,0.4032673905286024,0.758237209706924,3.212531991465133,0.21768206848974062,3.335365775344825,1.799865060821185,0.5226221069536542,0.3303706304011079,4.0625136983764785,13.262423669954325,0.5444852420440388,1.1182522233312024,19.796994796994557,3.174207827502205,8.366832082349069,1.0877481017215487,inf,0.20115813055088685,1.0249500797421291,0.18549194461252333,0.0,20.187650927232973,12.70972732592932,0.29525110485601197,,0.17368069127106572,11.731011108223107,97.00053278358304
Rv0465c,4.970495087675077,634.6212705162271,0.5376919890405257,0.7456759864105543,2.162122850266483,30.02225730712761,0.16864819111670815,11.558809344855625,1.5297081753512216,37.83187983105678,6.328701298121209,,0.08013469506722852,inf,197.8402342485864,1.5877092642258268,3.465634173281839,0.18310625520469975,1.5606199701848091,10.139142761028596,33.39397768448271,1.124487610951662,1.2309888579912962,,4.146376154287896,0.03188702455542825,1.7365460831913528,7.395660609769696,2.056961420025562,16.441194303414548,0.7816934352576601,0.378087588325147,0.3398656083381969,9.852747062705955,0.24574326220508524,13.938940209051268,2.948601673342394,1.459482033043907,11.401901680643764,15.732594325697852,12.234473614153936,0.9048582385402856,1.1039169141585148,4.411815123985202,39.13754914049406,20.851279578716188,1.3687892844517533,,0.3186655337711881,0.7775373075185344,0.32087942113751733,0.27530778420867735,27.780367631550277,12.70972732592932,0.9447987410253702,,0.29279058464972935,1.4672799568147374,99.83391024742957
