,2-Oxocarboxylic acid metabolism,ABC transporters,Acarbose and validamycin biosynthesis,"Alanine, aspartate and glutamate metabolism",Amino sugar and nucleotide sugar metabolism,Aminoacyl-tRNA biosynthesis,Aminobenzoate degradation,Arabinogalactan biosynthesis - Mycobacterium,Arginine and proline metabolism,Arginine biosynthesis,Ascorbate and aldarate metabolism,Benzoate degradation,Biosynthesis of amino acids,Biosynthesis of cofactors,Biosynthesis of nucleotide sugars,Biosynthesis of secondary metabolites,Biosynthesis of siderophore group nonribosomal peptides,Biosynthesis of unsaturated fatty acids,Biosynthesis of various nucleotide sugars,Biosynthesis of various plant secondary metabolites,Biotin metabolism,Butanoate metabolism,C5-Branched dibasic acid metabolism,Caprolactam degradation,Carbapenem biosynthesis,Carbon fixation by Calvin cycle,Carbon metabolism,Chloroalkane and chloroalkene degradation,Citrate cycle (TCA cycle),Cobalamin transport and metabolism,"Cutin, suberine and wax biosynthesis",Cyanoamino acid metabolism,Cysteine and methionine metabolism,D-Amino acid metabolism,DNA replication,Degradation of aromatic compounds,Dioxin degradation,Drug metabolism - other enzymes,Ether lipid metabolism,Exopolysaccharide biosynthesis,Fatty acid biosynthesis,Fatty acid degradation,Fatty acid metabolism,Folate biosynthesis,Folate transport and metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutathione metabolism,Glycerolipid metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism",Glycolysis / Gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Histidine metabolism,Inositol phosphate metabolism,Limonene degradation,Lipoarabinomannan (LAM) biosynthesis,Lipoic acid metabolism,Lysine biosynthesis,Lysine degradation,Metabolic pathways,Methane metabolism,Microbial metabolism in diverse environments,Monobactam biosynthesis,Mycolic acid biosynthesis,Naphthalene degradation,Nicotinate and nicotinamide metabolism,Nitrogen cycle,Nitrogen metabolism,Novobiocin biosynthesis,Nucleotide metabolism,O-Antigen repeat unit biosynthesis,One carbon pool by folate,Other carbon fixation pathways,Oxidative phosphorylation,Pantothenate and CoA biosynthesis,Penicillin and cephalosporin biosynthesis,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptidoglycan biosynthesis,Peroxisome,Phenylalanine metabolism,"Phenylalanine, tyrosine and tryptophan biosynthesis","Pinene, camphor and geraniol degradation",Polyketide sugar unit biosynthesis,Porphyrin metabolism,Propanoate metabolism,Purine metabolism,Pyrimidine metabolism,Pyruvate metabolism,Quorum sensing,RNA degradation,Riboflavin metabolism,Selenocompound metabolism,Starch and sucrose metabolism,Steroid degradation,Streptomycin biosynthesis,Styrene degradation,Sulfur cycle,Sulfur metabolism,Sulfur relay system,Taurine and hypotaurine metabolism,Teichoic acid biosynthesis,Terpenoid backbone biosynthesis,Thiamine metabolism,Tryptophan metabolism,Tuberculosis,Two-component system,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,"Valine, leucine and isoleucine biosynthesis","Valine, leucine and isoleucine degradation",Vancomycin resistance,Vitamin B6 metabolism,Xylene degradation,alpha-Linolenic acid metabolism,beta-Alanine metabolism,beta-Lactam resistance
Rv2034,127.57655643666217,14.024631255135803,8.24026648792196,29.323976961901746,12.982099236837776,,129.41333569397457,13.78652597441787,11.114790432629322,33.40769821995115,2.678356432219489,181.08720366085302,152.27177199581433,31.139098378368097,17.300123240075763,83.68382271324285,32.8644346213846,5.509094641599237,22.55841870193684,3.2567733922555275,85.80353091214106,13.654936443194902,23.60502187769609,149.51684025677042,6.960677427816519,4.1542741946495605,30.81604396220468,3.215172705835079,6.308493288352112,1.8106882746332595,,3.6961027795345065,36.37752530260217,21.91145283748576,3.3755767526752507,8.399559825866069,4.05362516023825,9.518476452150688,,7.748769008064351,96.0556297373124,185.7455581745365,259.99036839092565,43.28994573517699,5.890296066210375,25.454377166399155,6.065161153619668,33.09694177807225,25.030045170945048,4.501570546643191,71.27264062590051,66.54557129631404,220.5957353542574,11.570156551036902,19.186151967103537,2.678356432219489,19.79836763598451,54.695727277370814,19.267867356906095,161.9476804166178,148.42308705293638,13.48158249115403,60.62334897973855,11.657871971708644,205.90855273644178,3.8322505803892977,2.7090230800097856,8.895034966018251,5.635330482996761,3.9145086641810876,0.42666383294185434,4.120629521917356,70.38344977737441,15.506936263909745,4.073606100235291,17.3660773639424,0.5474294160713761,8.031046399005563,25.03064707093041,101.73435903501047,33.741631787799676,174.61040444711756,28.200482536426687,169.6858577925603,20.599177385935775,25.44278388682957,209.22244363072352,0.46432124329066043,16.532705461126202,18.32180832738541,48.160573703816226,0.0,37.76538325112716,23.539661744727614,10.698560677753884,273.4057847238709,13.99030620987287,,17.71014216772336,66.25204183946607,24.514305153869746,12.068862494701593,12.359904069296798,233.70521352867343,0.0,170.72560679517682,8.509611522202285,8.966703951316582,7.398619548971687,28.186254589191257,35.438567042985504,246.29812491867406,42.45611194719158,24.883665594128384,4.05362516023825,148.74438597058153,156.8032801410491,12.359903453929002
Rv1176c,48.67398281923887,7.172438591643975,0.06118254493223289,83.5076873356215,7.473760891910973,,26.74346445292646,0.2487528706822549,2.9873201059132386,70.73314118873645,0.6890451070556312,44.93229675615634,245.07021565540055,25.562959224455867,9.90142998936732,46.795871101814285,0.2838042645301596,3.510012906459131,2.250619526034279,8.170638742381216,35.413208992177225,6.219092226915519,10.310138270395466,39.509996301858756,0.3186949955862703,3.6500651274329194,13.999901218742709,1.1935843625554925,2.8725946286995514,0.8419100014876068,,0.31745219926752866,91.4904323571939,2.002941909850082,3.279509142973989,3.668890759179338,1.0481331432275813,23.19090365761429,,7.746248373090205,68.88794736022275,43.19243619487751,176.38485680103852,0.9681260390002232,28.61755106795739,0.4907382160653268,2.5038447750857653,17.783697917236157,5.153905628912128,3.5792586031916853,63.76304411826438,24.866155097772054,151.0520519599589,3.83968376381124,2.631271699273425,0.6890451070556312,0.8156778122304292,17.890836162445474,12.511285122342583,34.099353838769254,83.7428238258451,8.101397980752871,28.05207566558195,49.364723060903,158.46463501530388,0.5606901160536919,0.0,1.5074037482550995,3.8223024234063376,0.40505813402041696,7.088190538437605,0.031087550422492265,75.51102028642133,7.062644257282493,2.113564466217635,9.65627666343671,0.3796464481454215,0.8397867196961918,6.850330076333833,6.017851642504887,13.073638415744677,42.85694076537933,3.1330272301700033,45.29117659883718,0.15146752846089273,22.11097322636232,132.45384619216279,8.68915858811821,39.26128449676911,7.009598693898941,5.0479463506453435,0.06703702177883561,2.122687460269021,37.54315549114298,4.873008469209384,56.653412384228524,3.483450867598484,,50.339880222211704,100.33811636989343,22.836850128398822,24.82938932226898,0.09127746903042133,63.02495949178797,0.8284318374742822,37.0459009893577,0.2459218499799202,4.299371550691795,1.9685065061815024,1.605227341951924,51.659312619355205,164.40556892310545,3.9040614778308584,34.78668999973189,1.0481331432275813,32.979876281869245,37.0034885473816,0.0912775394443133
Rv1287,85.02619697711218,34.02004006889519,9.903709276532597,85.40593255584744,1.7010878630784732,,9.048690652280232,16.605577654796026,6.208286166495833,76.47192977877765,1.8189240988957842,95.21836794499444,277.86152676281245,87.53940344063928,2.3089956259255655,73.35789953498785,39.514565074279645,31.045513228764904,0.5492843684202259,8.169838875315559,9.195594428700494,4.3229262835330475,14.738099971917023,13.513568570757737,4.1977247546391885,2.088464128251264,10.168319854570644,2.1356152088001568,2.013176263711186,0.5101723123941448,,1.939030135097203,97.30467901699562,1.7348411318969814,3.423935223858288,39.52043931327907,28.621911771253192,41.08567693689087,,1.3361045070729807,80.74713128593906,179.616182818554,218.55693708326405,24.55642859607762,28.610301926982412,76.29215696604511,0.9449762713813613,31.095305030543788,87.50610851362464,74.32469289040007,84.90131028640621,67.7673986251963,93.71776811363017,5.638432660086507,2.064040932286048,1.8189240988957842,25.525104140204455,32.47770558878605,4.420794957832457,19.38428100849428,91.47218690124427,66.85143930057532,20.797984555291062,3.982602643816103,172.63569770901077,2.2917385546716087,3.690058697830678,10.43345517035808,2.5217462194323454,3.9667867895150386,26.81288084957209,4.952350916222674,75.5500575746866,4.916457923437417,3.087280850650733,11.771916413592901,0.11029840776881912,0.19723908242571997,65.65761300524406,1.4399599375149792,37.92736849812151,92.515994726491,27.956705180470546,14.985359713193176,24.757784357462253,1.325460645390767,71.4532196247586,28.763200768966882,81.18677629333503,13.600575326522902,54.379956684190255,0.9490332952399569,0.7310632567131189,24.049706337501572,3.924551363182884,274.80315146952347,1.1272519448067113,,9.874982580191052,65.86830308642324,10.013551819654221,29.55301428889199,14.855067636844803,22.828610540349885,6.871717430176407,18.56757733396298,0.4973505296627912,12.304824643036918,8.87882372287221,28.110945421414463,33.54956331169179,27.659030933175533,0.04532602472296243,40.466074124012835,28.621911771253192,16.34381778260617,20.734304500713094,14.855067636844957
Rv0792c,136.47069553705185,17.327780542903284,0.6468843755565304,84.39717842318677,10.70239641736789,,108.12157026177017,1.0580485395254249,9.829719431935692,72.66230615374694,1.1280813507495606,150.44079888417173,281.7133417144386,42.19349050482376,14.101992731815724,24.09512290222409,2.687805360112632,4.174719939657173,5.520894088603949,8.170592644355796,21.35698333059749,3.595352305441733,24.766007781873213,125.98357315836212,1.7931082043530482,8.765115056014652,8.632421108977812,1.2248489470609372,1.6818831822686866,13.30922613896224,,1.0978497311974864,91.55617213015479,5.0784379318658575,3.0656984107253744,7.1635691169129645,5.020245845344182,46.74109163785829,,0.04378773562649283,83.28601287872601,162.31152311677204,228.77460638250565,4.759537436489972,28.619779045760144,25.51597811107643,6.216705277994807,32.07136447147332,9.87007824744899,12.67045730816137,68.1117981598151,50.330736990656845,197.67274730576375,5.377563924333507,54.62991773489885,1.1280813507495606,2.5833314121883717,51.65810275652397,31.152232222569545,128.95850654884765,42.344128728739975,16.738209422040484,17.867434286889075,48.85387642186866,182.0696795877017,0.43777400326888294,0.8867015453948703,11.723003429068205,4.3388548618707,0.37092565461159327,11.553942029212667,0.3239384657346411,76.7723746453736,4.117735682781237,1.4703790442400766,109.46205535073334,1.2248506411473439,1.8972476906399647,22.952371058935185,6.883201396909968,32.41330077105542,145.25350989599528,4.484986628280752,142.76531288118176,1.615722105020807,23.137549189833393,194.20581301385118,13.388031297349535,81.2075888277566,13.575024057991417,6.45162594253378,0.05398170454600088,2.4444903310974695,37.151626186206116,6.524942900202525,213.53697583986175,3.6975670636336426,,49.922269513913555,99.4044046370948,10.650028999004151,26.5455522471634,0.9698302853799371,46.936542184202395,0.9392131296905185,138.41227370277366,0.4881920130029878,6.993189948022489,2.246704819462922,1.960593124798339,67.1202416796157,237.25117643750133,6.220354150534833,34.886755058951806,5.020245845344182,27.975116021809907,142.80496628896688,0.969830285381464
Rv3286c,197.55421172936047,42.27891194112216,7.668084334394297,155.00125798830123,87.2676786850344,,109.4607171326106,11.631708017998456,56.170796464045615,118.6232370085616,0.17823150547771857,166.38438320997747,428.9535221582698,453.61696929186195,116.18738613487783,372.98440950114497,30.571565659043856,24.653069684894632,15.204763092643,0.6613691293182958,24.676223867373356,5.733550820594629,31.16291624050455,127.60022667588537,8.588349027114113,59.06051200362995,17.504410029228293,0.574129442355822,2.773363027808616,13.369405749867596,,0.6659059038816372,143.64824108924935,31.94343748442795,3.4813874768141018,49.152982863953056,33.97608825076168,48.61545004228337,,0.6045215218687923,84.86693455833381,175.8526509178351,237.3928199168029,37.04538785707667,1.9640119824322702,84.99648393227955,2.8893125538984026,50.19955480095925,84.61257536003093,73.036186201733,79.56457781526963,93.22290004074655,214.82436882506693,10.326659343772233,60.171849959228645,0.17823150547771857,18.346507465892714,59.3014232688012,33.57156645230804,129.67531558921942,466.92331545949446,63.429503524217914,373.1704309470227,48.67922730040915,183.76350872767105,0.3058129297593118,0.1428767151294331,3.0927644447207014,44.1560329514575,3.8754677799103026,7.021660750419913,3.834537816135526,79.41270965446024,6.923676632389043,2.1077334425230663,152.43107660841213,7.481757079097565,34.90842019476647,97.03177010044516,10.48115940114826,38.09730262918808,160.627607515719,55.63733534208371,144.60382091244838,19.16871887094329,2.0469091690543255,214.1423961797705,7.8138630611990605,88.25567557004699,23.184582550604368,47.386962313981535,0.020766098079597665,4.607278438825246,35.304687837255685,55.885524081698755,259.18542156456743,3.5094238377092344,,49.779319558978756,103.19991194794133,14.250379008469299,50.447389752152276,11.501628844883554,55.08176831787129,0.011853163839266467,139.30015034896388,2.9975919539127966,14.219246828894416,1.7853379756374999,5.298887139697775,96.82330862736589,311.8782422362856,56.13920576376104,33.07801486588158,33.97608825076168,29.47347141476728,144.5501865881063,11.501628367685356
Rv3095,234.04010624329368,21.97235757973906,1.1990673914450884,182.23093316448362,68.47143245297376,,129.28323097131351,2.0001727248931522,15.390089210076429,137.06481223332383,0.7484267831695308,180.90407549255386,515.0051032960683,496.42508910405803,91.3980468463941,359.27569626946354,4.805011927637609,1.046894868233686,91.29449733293687,0.46930108389982633,85.84680570779864,3.4977553288774845,24.726009784140857,149.3755756580555,2.404969643862464,0.5876420215900923,8.276202908644391,0.4357373753037177,1.595986925027103,0.41694526508149055,,1.3879941615646063,174.8341987943291,21.74216842318671,2.352265183445988,1.3462085010226632,1.0202122933369302,38.47133336081129,,7.746554694144353,92.1350290204764,185.66781934198127,251.44417714982586,40.92293791542464,2.414185433841939,11.876477647569384,28.538421322048507,24.69397970593471,5.906985373823456,5.985656244569687,63.672047275424674,52.74591567647661,197.06878436579862,4.0465401832264,3.9316963318642726,0.7484267831695308,2.8140934578099785,22.850845443213704,4.012565154271795,150.49150237855434,429.6303332468079,6.036088511632666,347.8988793738573,2.4631757707228834,197.38624115397792,0.184482494561621,0.4173250487947225,4.020841062216584,46.875710077971306,0.21262693618276868,1.798970587273802,0.5998821071785857,6.7452566629401804,4.000397655790238,1.134749262069718,173.3415497854308,6.29848751914124,30.975194450625953,19.391075112305728,9.771505965470366,32.77893779864055,174.44027219704697,6.376321675748759,169.52325809911096,2.9961796447369964,4.196692400766946,190.59536196254402,2.3020138296653667,65.07014831280316,15.027816049066134,48.158940299164904,0.02556124115990754,4.037096122920225,33.33397295112026,46.19673680704847,273.29535897877713,11.259989723509806,,4.9941666163327065,87.1093101251156,22.780423858863784,58.660481706827,1.7981001858830699,233.4893389111518,0.20542173063832772,159.5209066484951,0.8947455670748211,12.554798339404975,1.850296677992665,3.3398370279031373,112.27176720406543,368.5623923143431,40.045918806991274,34.764008671512265,1.0202122933369302,148.61161424961566,156.6326904653365,1.7981048687161596
Rv3405c,87.51434015145202,31.571920299326536,8.643812141333983,79.56208452025614,7.5287942935130525,,14.181683063091542,14.078898504319977,4.620190461432251,65.31591557938025,0.05107707616599899,113.66196972368232,279.6250365514333,54.4165304035025,9.998231543031887,25.85100055298332,34.47817994198495,31.03209100036916,10.512276590881129,3.6669136841153627,13.69033433819181,6.459456216938391,14.901688625436325,20.478371766617354,4.591167793233554,2.5853356255035034,15.007645874507629,1.1211780891742358,2.982809976809151,2.2240227216504542,,1.1199543067994981,84.57077322563374,1.7508593429571377,2.608263839733256,44.12361271838719,31.181146859079423,54.73432574238157,,7.749136130846506,82.85885626786875,179.47958930549956,223.18264497252412,22.675136381869464,4.59772053466603,76.27380862828812,3.1528872758086095,30.71119440564973,87.48546497589768,80.35393043378681,84.79319914597431,67.91707543915766,146.3026047574924,2.5232992042146343,2.1819851545750133,0.05107707616599899,20.921995403351037,35.136054381964975,11.801476875536817,17.5819587656012,29.85715919033408,66.82929268629739,30.684575090723285,48.44157652516373,181.07128094561662,2.3678865381160272,0.617397975590706,10.318525711197836,2.9483696519400606,5.771433594587268,19.402671959355843,4.322402348623367,18.15135928646478,7.321862220310349,1.2576761173079603,13.814328892971597,0.669555744310678,3.6181664736129284,65.63843873307458,5.114722113658728,37.86915247350976,110.07173939831465,21.606947391044432,23.169176537167733,21.60804151946563,2.1979714754783157,119.75250459770889,19.468300538955035,105.53990310645969,11.800565648523374,54.34756783594743,0.3693210006677031,1.6951863956016215,34.85378440517587,5.671118985390253,274.649744397286,2.6675764089990266,,49.65212246182207,96.02013183707052,22.690510187216997,5.392624104348102,12.965221905892811,34.70635007093518,2.602698212231178,16.268389446378,0.6077725897750761,10.707397166733166,8.103806689650566,28.09418296412325,32.20013436415917,149.4785042064055,3.248565937281902,40.40221037697427,31.181146859079423,24.38737928863324,21.111428844711387,12.965221905890056
Rv0691c,133.64795859790323,19.345446900325978,8.461213131134611,85.4920322113791,37.18157225703126,,103.8563975331472,14.120444640463694,5.660735065799921,76.49847165476348,1.8200199643409611,151.05569587645562,293.3799263976915,90.43825193807305,49.07981350707499,126.8022410450803,33.7453949988372,26.235012337970282,18.860926530221178,0.9023307147222782,11.189377160566337,9.205355426040068,24.06847505776986,119.60355346361553,3.2710661617209484,25.4028582268806,21.305518070630715,0.9459919406915847,4.320616444244165,13.109664198451322,,3.640327155597128,86.82284415448372,5.1973855294259375,2.884805646982682,27.97519914578648,22.177803493125154,50.984901562625836,,7.542337955467606,74.55234146586533,170.6832707872313,218.8673730037762,18.176569780133836,4.469586933722992,76.24300063559998,11.074459013373863,34.52574696730425,87.45173498588385,73.9314514762709,85.67307417022246,73.2886105661357,180.61390452153262,13.38641330393055,53.247348950747366,1.8200199643409611,20.563700182326308,50.6641812317586,3.4653971457432826,121.12994290167089,127.46568185653813,67.36513658475053,42.788403633362485,48.18415416320597,159.31183433887736,0.9866846495147239,0.0,10.207376126982362,2.533417487328141,0.39060110312071183,27.289622290682622,4.231102843523681,51.875643795630694,10.552356816764348,4.30392031154785,105.73754779413399,0.9992951238030884,5.534569253717621,65.62144590321323,30.34822745752548,35.860122353832644,145.9076238971488,9.65649084578925,135.3864062839038,21.151543993967277,11.18437732544205,176.12149103654895,29.83402008650666,93.88213500491246,23.22382950487595,48.52482835519517,0.7890299986465522,11.208452747682355,35.59033665502385,25.51814293767547,259.93377278441716,13.269397576101511,,49.45882941926519,96.99759164896774,22.396064638447644,29.60013030460027,12.691323418747853,26.584759981306167,5.158379367500152,130.57314729136843,1.5895842085735785,10.982684496732363,1.5824669147999628,1.3922504840529133,63.43870549854953,215.62045016762295,11.58951887355736,40.28975948722548,22.177803493125154,18.592373857650298,135.06836441363888,12.691323418747915
Rv1395,78.87109497522883,11.981764221954808,9.586209928998118,85.37006739755388,66.86935328749992,,15.680687910259348,15.715769964150871,5.503340270806536,76.47276494728803,0.5826321609817132,92.12308846703142,281.52024753052245,42.74448757100407,89.28458029115308,36.92873102754841,38.24478350856187,30.084720874279782,89.40704563031191,0.253810833535549,20.4339134164545,4.796540109934251,25.536544424106065,22.971475685317003,4.820752757428267,1.1839828920814506,11.352632140954366,1.9874846405247846,2.244105778763599,0.7199137295493138,,3.6332827604945304,88.96975246150222,3.9353014084386757,3.4813874768141018,39.586339218259006,28.657914466041095,38.30507441900448,,7.750271822690161,80.82781076212856,179.46748941364703,218.85764256201298,23.44538447554069,1.9602713574865234,76.28636717834424,27.817956586723547,29.064774935204756,87.46712117509813,73.75224616432267,87.21659211243937,71.56669223920419,88.61480044977671,2.0215244313004157,3.594551463383159,0.5826321609817132,24.340700262452266,29.763909382206606,11.831906655431872,18.669735159158087,129.08170561684608,66.83643679478143,23.20459054423117,3.9173037262466415,172.8093580389092,3.832301240220154,5.474687573186176,10.344149873002936,3.7434068303864083,0.5672895241601466,6.743715788373757,4.793601242455434,12.529801728131009,5.485866690285779,3.51651552694943,8.900367745181454,0.6214631622720799,30.30107208374096,65.6854928495653,6.940292465839052,37.795769304213195,89.54766832205378,16.611233710755858,25.211184915726545,23.964035988626076,37.95175380582709,130.65828833057537,8.974442558607205,64.83995297700211,12.304628114475621,54.34309123237212,0.24511177597158562,2.424324518229033,33.48311898969311,44.78176189307458,274.6186962991579,10.288584918734136,,4.717428058104272,87.4401384733571,24.515501878748662,29.551692558410465,14.378818615543063,38.77048207530572,1.5257378652313256,22.533999955113508,0.9046530631209199,6.608887699400271,1.570594705642373,1.7870458103463596,51.80797831177266,59.35194328382664,5.583473933799473,41.74255232277401,28.657914466041095,26.96044982091579,14.452703183224418,14.378818615543242
Rv3167c,46.95625027556069,23.511301632410063,0.037127764905594184,83.84013255507845,65.65236467735942,,2.2370717273611014,0.674075555083771,3.3475909736881637,68.31769175848912,0.1575613162551051,106.0392165806167,253.32251352152838,56.6477022192312,87.65772914823775,58.343114423017376,0.11505129400186502,29.90925715070803,88.81607263833001,0.0,3.2498231146951078,5.509585660100364,4.611098479149397,3.7827963558581987,1.6533544338355535,2.415141006141692,12.746472600824019,0.11459777870254116,2.557977583400376,0.07002948457607891,,0.10031480265698527,73.27130916536292,0.0,0.2124518013950074,42.46980145680641,30.261967443905192,38.31800606289506,,7.746222247764747,80.15476454072768,178.44717546203773,216.3492266764676,0.6902033259336338,0.0,70.28330033494603,27.59499186608408,19.54832716753509,85.52917564198337,72.52256773288018,76.123679256487,65.07105742915991,124.29079334210587,0.3097338607164048,0.1513731377560822,0.1575613162551051,0.7103554927350364,16.739561534266286,0.7194981394899505,14.251006824024877,90.47177523621531,58.690019055100755,25.95140429905539,1.8706706994106799,171.34686026201015,0.2569883346320824,6.7211106668551395,5.734369587410584,4.038933299364491,0.13404055194214787,16.29222681638249,0.01906016040917292,8.617945149398198,6.259897437509679,3.085399616082686,1.0152374374599884,0.06389020405915247,30.09000812064203,58.875023592123824,0.0,37.49906458152356,102.70286958449768,6.259020912857982,4.119942995481582,0.09133057839489213,3.552742232757167,45.7736534598467,18.02735971117331,64.89138465372355,14.727102233807004,54.11337013769212,0.6147019225209859,0.14875806839069614,0.5292256241892067,44.414788041343215,272.09762055679835,9.455261048803788,,7.308417815860141,1.3219065581741443,22.720639711028834,0.1744148582704115,0.05519536940444385,5.5708724493381805,4.092703790043321,17.01774071921009,0.0,15.447969702981379,0.0,0.05478050458961188,1.3704698811512535,19.760043852417883,0.0,36.05227089127579,30.261967443905192,3.149158370549851,2.8654803417998593,0.05519536940382044
Rv2359,206.95747616869465,30.54534868927534,1.8003691730587994,163.1815027735449,14.340505000008456,,108.69895181245444,2.8364021599230282,32.090769709357545,125.03971897605939,1.356664374554562,151.2409506436006,442.70622055544567,419.97849871119365,18.946094871338037,292.18987987300693,7.248398159920124,4.5566153554565085,18.53706642220194,0.2355618703017261,23.33435759483337,4.899559520073525,24.51177940809837,126.62812840104199,1.9533379085109952,12.683202516569965,11.537808344005715,1.4620758384509835,2.293838038260309,13.278785009054086,,1.4349583728900235,152.1707165396127,35.9608456892517,2.9925395955025533,5.7550192311724375,3.5175408026939468,49.12288793247273,,0.2636435300631733,82.54451603765402,163.37529573393658,227.43128147338493,40.83406999156628,2.5257052545131895,26.34165313325681,7.851837723996034,26.213271882362648,12.349031853216662,17.19155567762916,52.433955001047664,52.40932300288311,196.7280069573806,7.698673010797841,54.74666845696062,1.356664374554562,4.278675787556769,51.539360028383165,18.5009111557961,129.61645757943518,362.1154302214488,21.779913343637,294.0519025755441,46.71047128560733,180.5899210250604,0.47732815590588173,2.154279057008595,12.614041069628449,41.20970098802653,0.291010999789665,13.538844174488789,0.9006808644857754,49.98520513919456,5.6042295172821435,2.2906302044982985,158.19589331698603,8.226505136197908,5.614370981526487,25.403053583035646,12.670318201262155,32.15617101705531,146.41530380686586,8.26311986419018,143.46059376790683,4.4994340987779395,21.36252678930717,194.36804222665296,15.326154856422534,85.78245554757517,11.519338623655552,8.66438731143491,0.2042635359313273,3.9630053708564725,32.80600333178138,8.273274648516182,214.7548227360699,4.165919760076958,,48.241931091853715,91.95179870010674,11.1009872179159,52.92758516256684,2.700057481634192,43.31909949531937,1.5761352916483717,139.0880298561478,0.9758527490571768,3.8229491929671013,2.979042128618381,3.1977594373535365,101.07206054302637,326.76506206875433,62.140943839982185,7.721560314611373,3.5175408026939468,21.40998407020556,143.60350418461965,2.7000574816354233
Rv0348,238.04224460103413,9.355335235552488,4.589685088557442,184.77894511646585,22.11909262881004,,107.77923236605488,7.59287783335748,30.656721924945522,138.8704453713277,1.3197108291418482,156.236721773836,525.4471746092303,554.218658682976,29.37353637167157,394.60348838542563,18.258564357652503,24.6663650901306,21.796769538865256,0.6466662274040971,26.968826398559095,6.67641687876545,24.50759681613009,125.24957021859966,2.468186211018114,36.67972864450766,15.608493906227988,1.2888736470806927,3.074682810671924,13.139197729527554,,1.9728923525032271,177.9161462538202,35.33615969687985,2.904755495942378,34.55019929848881,25.65845541546126,38.05996492062704,,0.23009269657516146,84.24908474718771,173.2186052888364,235.00098873232426,20.47477388448564,4.071084875619353,59.9281521402402,7.001661037805277,23.282961801073522,83.41784944913107,70.2809602947789,68.71317495839865,55.78908018874635,188.58631565699486,11.858884513173637,55.07771735282179,1.3197108291418482,10.509571735067363,50.17345320493581,20.399280422719293,128.66604185604047,469.9072750347259,42.174908122795635,374.07544826602975,46.7925842712961,182.85397754978445,0.35873415180984974,0.0022416228961889503,2.4259162423939817,51.25526537338676,2.6639858554614086,6.21869185016008,2.295338822235097,48.231702628071815,7.596830844566314,1.7235385317868865,175.47103686781207,8.289792386261635,11.127401351981876,39.348119953126066,13.043634143956922,34.805116709266656,151.12457158409785,23.684474444629366,141.93643583355077,11.472723887524355,37.1318417176721,191.64341169259598,6.985761600866932,72.747779734952,16.488552619598323,46.776164338593155,0.0462743790858948,5.026437752739007,33.578460646690516,14.251614187826736,255.37106865891462,11.753139589812847,,48.412693669263085,92.31789040515937,15.195808764670907,59.42370603166305,6.884031354881926,56.316810693288026,0.23278459660894238,138.23774867518725,1.3340144454852627,5.377309351064726,2.9481260140834844,6.116199191275406,113.84040840192677,374.7167138916742,60.8514169568789,25.906628332868102,25.65845541546126,31.994672239997765,141.02752578294317,6.884031354882069
Rv3840,70.97584029235935,7.600533273188865,1.5439803175614377,72.84498580748149,14.034158737321757,,32.34923338973191,2.4455423117207746,8.614874697247384,59.18964313051027,0.9665822130063358,127.47959730272824,261.6521020710285,63.06649041490319,18.40937574405666,42.347659603228024,6.139761876375525,24.633018086637147,16.724909674753086,8.17047616243446,26.784324547979292,2.6106561294621677,11.64922245911877,36.571539478513785,1.2434291841250045,22.330146822256353,6.46165092579402,1.0348660033826198,1.2645376429262776,2.6331755754090955,,1.2577499934462426,95.6534535509746,5.306682612248553,2.369619823650602,46.39911488953961,32.44573520617011,43.26530633337808,,4.566997498790855,75.25290466324081,147.78347833372712,206.5412200769716,5.170772120292208,28.629108239457874,54.47156648747909,7.099104833603875,12.912715560785008,83.34522817580536,71.20375743001163,75.2430767691216,52.6964432855078,157.12470032976785,5.898485056557337,15.654302735264622,0.9665822130063358,4.459135411003698,22.686857314920942,29.215258235889454,47.984249589017004,53.63992015162767,50.155916113250505,13.695213411987861,47.30404740728686,166.70500575271504,0.33679799672606037,0.0,2.2562905675631897,3.4088108449435928,0.0892360678182661,19.761255768869447,0.7724864367370946,75.79173185517094,3.0378671099029892,1.6475685522763464,25.902690479523965,0.919894612896958,5.225524600634481,43.96382525036381,13.021216570187741,31.810494868488178,122.87638298192118,11.151788208979708,42.871215432415504,3.8584619600353243,2.3985827983647954,135.09477718939328,21.86130214644491,80.11620273565705,9.344479286785527,46.77186973603864,0.5014083818007438,4.210448990276236,36.22988857566162,7.860442121627713,241.86228351425638,11.448288619192553,,48.65746081231292,96.69706477068941,18.33294536308546,14.613678135350371,2.3154741983890084,55.359468937697294,3.399620156372552,52.34388919588965,0.7471544905013106,2.74952644305561,1.9199645554673312,1.8765114259570947,52.185997183466725,164.06931460927305,10.159202328013569,35.877238695481225,32.44573520617011,33.023376072645384,36.56556859248807,2.31547419839011
