,Rv1725c,Rv3295,Rv1963c,Rv3328c,Rv1358,Rv0081,Rv1221,Rv3066,Rv3208,Rv3060c,Rv3124,Rv3676,Rv0827c,Rv2788,Rv0339c,Rv3855,Rv3736,Rv2760c,Rv2640c,Rv1816,Rv2642,Rv1560,Rv0891c,Rv0494,Rv0880,Rv3291c,Rv0560c,Rv0020c,Rv1219c,Rv2034,Rv1176c,Rv1287,Rv0792c,Rv3286c,Rv3095,Rv3405c,Rv0691c,Rv1395,Rv3167c,Rv2359,Rv0348,Rv3840,Rv1027c,Rv1267c,Rv2827c,Rv3183,Rv0195,Rv2506,Rv0485,Rv3164c,wildtype,Rv3911,Rv0735,Rv2258c,Rv3414c,Rv1830,Rv2009,Rv0821c,Rv0022c,Rv2324,Rv3488,Rv1960c,Rv0737,Rv1049,Rv0767c,Rv0967,Rv2374c,Rv0465c,Rv0623,Rv0302,Rv0158,Rv0330c,Rv2250c,Rv0586,Rv3597c,Rv2175c,Rv3852,Rv2912c,Rv2021c,Rv3219,Rv2488c,Rv1994c,Rv3849,Rv0135c,Rv1255c,Rv0491,Rv3082c,Rv3765c,Rv3260c,Rv0232,Rv0653c,Rv1675c,Rv2703,Rv1719,Rv0047c,Rv0043c,Rv1167c,Rv0472c,Rv0377,Rv3133c,Rv0678,Rv2887,Rv2160A,Rv1404,Rv0212c,Rv1828,Rv3058c,Rv1626,Rv1773c,Rv0042c,Rv1473A,Rv1657,Rv0757,Rv3223c,Rv2621c,Rv0273c,Rv0117,Rv0981,Rv1556,Rv0328,Rv3557c,Rv1453,Rv1033c,Rv2069,Rv1460,Rv0903c,Rv3249c,Rv0023,Rv1846c,Rv0324,Rv2017,Rv0238,Rv1189,Rv3417c,Rv1152,Rv1353c,Rv3830c,Rv0182c,Rv2011c,Rv0260c,Rv0078,Rv1990c,Rv3583c,Rv2242,Rv1931c,Rv3416,Rv2711,Rv3692,Rv1019,Rv0144,Rv0019c,Rv0674,Rv1909c,Rv0844c,Rv0275c,Rv1359,Rv3246c,Rv1379,Rv0894,Rv2478c,Rv1423,Rv1129c,Rv2720,Rv1674c,Rv0445c,Rv2160c,Rv1474c,Rv3334,Rv0744c,Rv0602c,Rv0474,Rv1956,Rv3301c,Rv3744,Rv2884,Rv3681c,Rv0608,Rv1151c,Rv3833,Rv0576,Rv3197A,Rv0452,Rv2745c,Rv0165c,Rv0823c,Rv2710,Rv3055,Rv0067c,Rv2595,Rv0681,Rv1985c,Rv2986c,Rv0038,Rv0818,Rv3862c,Rv1776c,Rv3143,Rv1740,Rv2282c,Rv0054,Rv3173c,Rv1186c,Rv2779c,Rv3160c,Rv1332,Rv2989,Rv0353,Rv3050c,Rv0599c,Rv3574,Rv1985
ABTA,0.1970109509812051,-0.12428286968954229,-0.07304219256299659,-0.020435491455342066,0.03180859669388685,0.2902652703986734,0.010740134699950277,-0.11589898168473382,,0.07862133901532556,0.22143107769670622,-0.003599548971056741,-0.2927007986088751,-0.04809203807965681,-0.08426515513567039,,-0.13360269949247056,-0.051993424384253945,-0.26600386710499435,,0.2822824107503184,0.03169054706665047,,0.03572088419513206,0.09229750772362678,-0.13364798710932735,-0.09415944300454458,0.02806532745476753,0.059382859802625754,0.03561431205723624,-0.024854840922912617,-0.14142018996364672,-0.11525782342667217,-0.13066237121053179,-0.05680763388606033,-0.3205827783747782,-0.12578697782844905,0.0018121131525461744,0.008301388080275177,-0.15285229917178833,0.03712749373693003,-0.0672095627759934,0.012278838436148904,-0.13773967927420383,-0.05305967143965765,0.002453458046361991,0.11950531411779686,-0.054341927304503934,,-0.07672470833923738,-0.00974483086906967,0.006313867927657318,,0.006608118543993238,-0.10699364947366173,-0.07467704406883069,0.33345927291251454,-0.31158433954094245,,-0.0848264870626062,,0.1871131173469339,-0.3311025288678886,0.04540487883781159,0.09987798064321438,-0.11637332205207881,0.01862627155340959,-0.0318571512622294,,0.10628574830250113,0.05626981563734451,-0.22228756490282478,-0.2569796258679588,-0.05019792395052365,-0.13487810299851954,-0.09277066008691119,,0.0077365082978223315,0.14811235788977622,0.05349577821254682,0.006830486743709663,,0.009774238698901991,0.020692034827252567,-0.0882808808691408,-0.22583385879131185,-0.14789750205035518,-0.12528948666844072,0.0492818181820977,-0.023686865592582377,-0.13080348584091406,0.1694033544369175,0.058110927112645115,0.011330715431669445,,-0.350501883211297,-0.25253879020115444,0.06668804769644986,0.11614406374690922,-0.12429328971563305,0.09954369850658829,-0.07345747945412313,0.11722166364687549,-0.01776128706301974,,0.2251363205269628,0.14826782380212897,-0.07366447926321251,0.030042410081713992,0.5665511247797475,0.23655088294205723,0.03507116954621391,-0.04411992299042953,-0.1549738596889811,-0.07763921922307458,,0.055660360250886526,0.09830107999911467,0.02924222313435991,0.24183143173043967,-0.06518494666260359,,-0.1294011639205289,,0.29346982832741675,0.0672645365158177,0.06291588912967883,0.01881800797134195,0.03346682823540859,0.04032895919683861,0.07208989531246757,0.053432785897678504,,-0.12464176038256013,-0.011636229933651538,,-0.2788602739342621,-0.07583584180390221,0.16776256293837016,,0.12754984797840432,0.033290954965638844,-0.2172462579580053,,-0.004654614507709644,0.1488102350656652,0.09249854089582424,-0.29403555070341403,,0.014217360612982287,0.0001955435033961776,,-0.044390610284959706,,-0.04805201479973651,-0.40949612502029237,0.06000812630915452,0.06676403834087519,0.15001115729303766,0.01207698526569558,0.2393327283246037,-0.2894085285899095,0.005112651032049606,-0.10997475189229138,0.15645766660019,0.03327827964137739,,0.022364269955576402,-0.10551481814923785,-0.13360695008269013,,0.002298241655140499,0.09336416985144484,,0.04729607849096023,-0.26882941541343325,-0.06251428632931563,0.12386339986786367,,-0.0866700921194032,-0.03992918077081765,-0.13328263428066014,0.06568700671634346,0.02541560841557059,0.10233931539882238,-0.058226367056906286,,-0.10107605097381189,-0.028269479125620462,-0.06931083953846626,-0.1660618006201687,0.05850126180552307,0.017610651239712772,0.11728439639073616,-0.16930161490841872,-0.06114506925153369,0.30491319819324325,-0.2512727054042081,-0.05439459126044775,0.050316767532095415,-0.20984873965108147,-0.08518610094794225,0.1831147229680217,0.025513091522140336,-0.07743043522390872,-0.0846077653133727,0.018603002238129586,0.09560096854154695,,-0.013220493576461175,-0.10009758151464279
AGMT,,0.37387153891758146,,-0.09506442981773548,-0.2205169948735445,,,0.7248491738693424,,0.04118456828281071,0.10374883081722137,,,0.024064007012902677,0.8984483975926452,-0.0008802555034070704,,,0.1577136643155672,0.20635990887979083,0.05874524472758073,0.45792150870538756,,0.30394805460344515,,,0.41981385076737626,-0.1513592740156995,,-0.11118148120366389,0.3548515397460709,,-0.20753415560609048,-0.2696296207186683,0.7372933722706688,-0.14965279016695754,-1.0739355450754877,,,0.4469413630303738,-0.5283672681541164,,,-0.1756301224082796,-1.5106286053820768,-0.20530233011886487,0.5793460027170333,-0.43638961143763905,,,-0.4931185949862511,,-0.17515595195418415,,0.38474773006068735,-0.9807666278804742,0.5545082470076987,,,,-0.11734319074992873,-0.22121494530204824,,,0.13065903677658736,0.2822649759127496,0.007251389391904285,,,-0.6632199639029174,,,,-0.16124442120464536,,-0.1303600956349591,,-0.27956341631270604,-0.4192962909165114,0.29241462943893615,-0.07592050931525347,0.04348098806553133,0.5951966144974545,,,-0.005716204841997794,-0.22874822699583666,0.47071195719449893,0.17314152581589,-0.022549732480852056,,0.14528071947896276,,-0.2518902757720498,-0.021792195560937144,0.6770208130364361,,0.06585281967903912,-0.7747312001662314,,0.07175619950774753,,,0.1946992606001653,,-0.1376076296910658,,,,-0.15992118624852425,,0.053961102561334164,0.9010806924039649,,0.18733012158078038,,1.0686389528235662,0.64328059892335,,,,0.28142480511279633,,,-0.01900355747907286,0.14992727228813432,0.3656917727681806,-0.31979805599379824,-0.028589686303723716,-0.004099944641834558,,-0.13138573611690368,0.08264895241703979,,-0.6136756517088112,,0.17956114737697038,-0.8078148098951633,,0.1445738057598013,,-0.02163383514645802,0.12716783441631604,,-0.39039966251483066,-0.38503481197483264,0.09424864286710716,0.8009142562640058,,,0.18249783009171677,,0.20130308032268027,,,0.3044860859118597,-0.038700048388641016,,-0.5176759852456997,-0.21882314434704794,-0.008712438782326344,-0.021396905144679113,0.10328279050447911,-0.16624308656045192,,0.605638082933423,,-0.49419251044027823,,0.5725780200835443,,,,,,0.5318348030500101,0.1524498547264377,0.5392195612742053,-0.3917800580619189,-0.5566278598340583,0.10255006691267272,0.4114051948971474,0.6897402145167252,,-0.13779720752120186,-0.30284136203022133,,-0.1306153049124213,0.04481840707892629,,-0.10047179581244121,0.3910390931118335,,,,0.25886826569666715,,0.1969708740928439,,0.04428930692468807,,,,,,,,-0.5552727857238431,,-0.5963461271170836,
ALAD_L,0.40130147877475664,0.005005240866063009,0.10486101637775339,0.3513709966415704,0.1388550915282881,-0.30197679628907204,-0.20159933004012662,0.398734182091128,-0.10970502397281703,-0.10155269783875476,-0.32020110715952266,-0.25352009541015774,0.5573425991031244,-0.408527674639866,-0.29774413419443985,-0.05454087207868822,-0.12130406030435634,-0.08845869840158319,0.028932405972670026,-0.06881848575836556,0.1157788203098805,0.14358558581569705,0.3692785844298899,0.3438257916634261,0.11684818294807624,-0.1709199474072335,-0.017241094955705583,0.24795492604765348,-0.3388944435551773,-0.12115939552719185,0.1778711863902786,-0.2432051304608296,0.6889825815964115,-0.2929462787559926,-0.45454363528708863,-0.1647961240705659,0.22624225946972093,0.3490009743660493,0.12071157608958479,-0.1126016149114494,0.047209877809568444,0.41048849502138735,0.4227354602448834,-0.2885397354896701,-0.26526318054390224,-0.036419371311041754,0.17595267815592275,0.02726243274362408,0.3048029587223686,0.42817766734884083,-0.3197655193987349,-0.05886990398568228,,0.19016120476496431,0.02286943949350411,0.06540804629270473,0.10221179834746859,-0.48851849534362335,-0.1458392520483054,0.2238803818153631,-0.28374357966766345,-0.07176368717517108,-0.1390318746128006,0.015694135462080726,0.0008034238453581761,0.1537563116767928,-0.3563508981876465,0.03846909059171481,0.23841709329978472,-0.22447986360353575,0.023293106775294205,-0.012017656881718913,-0.10881681700218195,-0.13073528631016507,0.05656959701754763,-0.2369912245608287,0.08832297943894783,0.007093805583245646,0.28333143122738896,-0.04066994770078562,0.1787595165177827,-0.2906777532108074,,-0.23579042714050436,0.5987048279505304,-0.35493149075400926,0.37422222369379954,0.14640037680538084,0.32666030638656673,-0.2247626697740961,0.1545337730555373,-0.18205072793676383,0.5863074320308582,0.18976545464867733,0.003535579941331984,0.7888543124027556,0.16433803066230965,0.6586909725854113,-0.511156665960503,-0.07561764774881534,0.13164135229330606,-0.4953556726700889,-0.2072716336603189,-0.1380549355405705,0.15877815101902734,-0.08489223890221975,0.22500694610842392,-0.3652590389116433,0.5710686893092594,0.3076871532239538,0.2170555514293066,0.1191581587181678,0.009620902234898001,-0.06799485430165964,-0.020196940680642546,0.12483713048780232,1.0561798052142797,0.13260290625257462,-0.3372476817667415,-0.007146607973742933,0.07863440898029872,0.37672158955366436,0.0567165795052523,0.02304642840322458,0.6523336754623962,0.12348304620621103,0.035800420829487214,-0.2664819096607269,-0.005438797315021148,0.3487072814485918,-0.15846514574776185,-0.3506432179513279,0.004851087186091111,0.28529507022082934,-0.3895803884800451,0.1578723731745196,-0.2922427301481104,0.20348066539558338,0.25440371804813416,0.0053389992464938415,-0.5927819572310495,-0.17340777447580646,0.14688173686056966,-0.22590550651753846,0.04700443453497941,0.16477449363189037,0.33899229618622617,0.04149848425113704,,0.31929593328581496,-0.5269093404015646,0.13661468180580416,-0.29966243916874125,-0.035289860856015154,-0.06706135706355744,0.3325355502773677,0.9428646267221203,-0.12233664674681276,-0.43280245991866245,0.37721786687071535,0.23193479121373156,-0.03213362539458994,0.0008719494095291235,-0.11304521840554176,0.17503718865662676,-0.145774390264713,,-0.06005859679978339,0.059037344176356435,0.6583153799702598,0.04862682747578554,-0.04125747875393907,0.5845480360652731,0.10246614573270371,0.05368671482422895,0.1080657311883469,0.30646048848896584,-0.24403724129064402,-0.12170505108140439,-0.47010072307178435,-0.8696181987290718,-0.048472962863510716,-0.49184067321552827,-0.052697900947760376,0.42038389302907014,0.16838854170123946,,-0.2804111236637862,0.502375622304546,-0.07562884361860392,-0.31733661160304605,0.07536414878699009,0.06423386436104861,0.08796388399806193,0.016778474042880565,0.2571699346597444,0.3018144836161882,0.27485718417021365,-0.5158260218349108,-0.35346262756389385,-0.1392941176382704,-0.1671334678486576,0.49879941833921204,0.34522395587188975,0.1291808691742883,0.115165572557474,-0.010482118336988075,-0.17714960286311937,-0.04907100835567261,0.16049698011826402,-0.2564168704629025
ARGDC,,0.37387153891758146,,-0.09506442981773548,-0.2205169948735445,,,0.7248491738693424,,0.04118456828281071,0.10374883081722137,,,0.024064007012902677,0.8984483975926452,-0.0008802555034070704,,,0.1577136643155672,0.20635990887979083,0.05874524472758073,0.45792150870538756,,0.30394805460344515,,,0.41981385076737626,-0.1513592740156995,,-0.11118148120366389,0.3548515397460709,,-0.20753415560609048,-0.2696296207186683,0.7372933722706688,-0.14965279016695754,-1.0739355450754877,,,0.4469413630303738,-0.5283672681541164,,,-0.1756301224082796,-1.5106286053820768,-0.20530233011886487,0.5793460027170333,-0.43638961143763905,,,-0.4931185949862511,,-0.17515595195418415,,0.38474773006068735,-0.9807666278804742,0.5545082470076987,,,,-0.11734319074992873,-0.22121494530204824,,,0.13065903677658736,0.2822649759127496,0.007251389391904285,,,-0.6632199639029174,,,,-0.16124442120464536,,-0.1303600956349591,,-0.27956341631270604,-0.4192962909165114,0.29241462943893615,-0.07592050931525347,0.04348098806553133,0.5951966144974545,,,-0.005716204841997794,-0.22874822699583666,0.47071195719449893,0.17314152581589,-0.022549732480852056,,0.14528071947896276,,-0.2518902757720498,-0.021792195560937144,0.6770208130364361,,0.06585281967903912,-0.7747312001662314,,0.07175619950774753,,,0.1946992606001653,,-0.1376076296910658,,,,-0.15992118624852425,,0.053961102561334164,0.9010806924039649,,0.18733012158078038,,1.0686389528235662,0.64328059892335,,,,0.28142480511279633,,,-0.01900355747907286,0.14992727228813432,0.3656917727681806,-0.31979805599379824,-0.028589686303723716,-0.004099944641834558,,-0.13138573611690368,0.08264895241703979,,-0.6136756517088112,,0.17956114737697038,-0.8078148098951633,,0.1445738057598013,,-0.02163383514645802,0.12716783441631604,,-0.39039966251483066,-0.38503481197483264,0.09424864286710716,0.8009142562640058,,,0.18249783009171677,,0.20130308032268027,,,0.3044860859118597,-0.038700048388641016,,-0.5176759852456997,-0.21882314434704794,-0.008712438782326344,-0.021396905144679113,0.10328279050447911,-0.16624308656045192,,0.605638082933423,,-0.49419251044027823,,0.5725780200835443,,,,,,0.5318348030500101,0.1524498547264377,0.5392195612742053,-0.3917800580619189,-0.5566278598340583,0.10255006691267272,0.4114051948971474,0.6897402145167252,,-0.13779720752120186,-0.30284136203022133,,-0.1306153049124213,0.04481840707892629,,-0.10047179581244121,0.3910390931118335,,,,0.25886826569666715,,0.1969708740928439,,0.04428930692468807,,,,,,,,-0.5552727857238431,,-0.5963461271170836,
ARGSL,0.1481459066130163,0.09104693581096084,-0.06636832229714354,-0.15524511404133037,0.08123126898790405,0.0006532164203733279,-0.11773300433905681,0.017546829976591058,0.12200928986934877,0.013239681464848897,-0.08104313113047293,0.04828205256253522,0.4234190083721222,-0.05954801954427901,0.1159872659247865,0.015517982745075045,-0.00665702256581882,0.03930499776759566,-0.12129056614621081,0.07771084842639618,0.14839826011463156,0.06763635815798826,0.0009177315445723629,-0.001417148545111483,-0.04652276622676048,0.14605902249730676,-0.10350139944096437,0.03982076609539305,-0.06365123538663092,-0.04348343923374007,0.05207765609602359,0.09027444297966772,-0.060300446496103534,0.09105719813534102,-0.08080112557095738,-0.03411750689889672,-0.1431240386228822,0.006076231148609179,-0.00803898018257791,0.11779887429145777,0.09310919545526025,-0.08728869236246369,0.08356043800831149,-0.05165155816650209,0.004468906776929105,0.007131558297658967,0.000220771894434069,-0.027722030593013723,-0.04131180806353439,-0.09070252152202969,0.18549556125765343,0.20348485039201225,-0.09045298971265943,0.14366797222054067,-0.03947758272679944,-0.04496422422377527,0.0014769804962846743,-0.006011776069775602,-0.03326158495236925,0.05620955152581353,-0.007386855533522235,-0.09537753028691424,0.08631132643144092,-0.019945763440837195,0.06597367183461203,0.13427358300305894,0.02878674912539647,0.11495809651409572,-0.08997012010176188,0.09199851932270472,0.020534274289169083,0.15809534345211465,-0.029069515830496898,0.02856024643139359,0.020517830753037297,0.058944192443319464,0.00684451141657672,0.01934827497534584,0.08738477806269924,0.06592239647387858,-0.013452446311095842,0.17099455358366145,0.14103137803835572,-0.007941182581969124,0.11503060275287555,0.1452907732224156,0.012221670005973911,-0.12881196504758888,-0.023915116548818848,0.0862070364155836,0.0386438637172909,-0.04431221640557764,0.12038307598520809,-0.07006500021172996,0.08065763102081448,-0.1605581257076322,-0.129151324580865,-0.004941236699189375,-0.02630347419364912,0.041564128791998764,0.08800673367210267,-0.07989852675801841,0.07901757789413863,-0.20061388891019227,0.03357771362496068,-0.1105704225074443,0.042615456633176764,-0.18310779303859268,-0.04590241504872911,-0.06264349757945875,-0.020474901374217425,-0.29526586107128727,0.009904676079096628,0.10981874654919127,0.03397008063559152,0.07434841143318772,0.08168878027723372,0.07177690653249225,-0.04915298596863429,0.028891509921425616,0.15256384581575225,-0.04475958817348883,0.1329561126077019,-0.0007688705625449346,-0.07904612610112316,0.12749950497342824,-0.03312099300226213,-0.1556289143729262,-0.12731775133449966,0.06447798805425266,0.2768258011237268,0.108143947565165,-0.047007983581308,0.044698665413280284,-0.0018607415291113647,0.013030945126102714,-0.10523838930616533,0.08530984614224654,-0.05090512960064573,0.07936695377672684,-0.0669389680428039,0.0983828789341631,0.09129233031949645,-0.051504848977857336,0.03143555758981514,-0.24225380574442434,-0.20249563953647387,-0.007510889248981287,-0.20037025964663793,-0.1179436263305613,-0.12265307274058208,-0.08618342599676522,0.040087424143919595,0.04012571939797321,0.052682062729435264,0.07067317981692653,0.050332173387785624,-0.046547176552631964,-0.02379620466337149,0.1597065910093203,0.005960288696410408,0.006160455871875174,0.10369961614290256,-0.13109886400633386,0.4277261361943104,-0.23489490492981796,0.04674342350636086,0.017512590939468196,-0.018359849604613517,0.06814822920988849,0.02208015650269361,0.06813745809334545,-0.02693019846053639,0.010184390564693594,0.03132020978995231,0.14282210537012482,0.06593881616940801,0.04876790961723191,-0.03212076451981995,0.03436534141280987,0.3360000465783181,0.07477706785741947,0.0826558501288364,0.02212768239258695,0.04969669953612409,-0.08979068939140589,-0.1370833319161974,0.005190333432208137,0.09364760133996174,0.013131111091999048,-0.0705251907847057,0.0023151654876720994,-0.14717520687729854,-0.0001956045034122576,-0.0014130770920916154,0.13652313370280356,-0.04678967493424181,-0.07576683049035773,-0.0844259122790845,0.03975378509184158,-0.06835862711008674,-0.05917068737332391,0.01964976072434544,0.10462264585269819,-0.03638685388022936,0.012836227874068342,0.09248881229136942,0.03878510172145945,-0.1009683009133484,-0.14566890407137778,-0.011554552110193366
ARGSS,0.14814590661301244,0.09104693581095566,-0.06636832229714354,-0.15524511404133037,0.08123126898790405,0.0006532164203733279,-0.11773300433905681,0.017546829976591058,0.12200928986934877,0.013239681464848897,-0.08104313113047293,0.04828205256253522,0.4234190083721222,-0.05954801954427901,0.1159872659247865,0.015517982745075045,-0.00665702256581882,0.03930499776759566,-0.1212905661462106,0.07771084842639618,0.14839826011463156,0.06763635815798826,0.0009177315445723629,-0.001417148545111483,-0.04652276622676048,0.14605902249730676,-0.10350139944096474,0.03982076609539305,-0.06365123538663092,-0.04348343923374007,0.05207765609602709,0.09027444297966772,-0.060300446496103534,0.09105719813534102,-0.08080112557095738,-0.03411750689889672,-0.1431240386228822,0.006076231148609179,-0.00803898018257791,0.11779887429145777,0.09310919545526025,-0.08728869236246369,0.08356043800831149,-0.05165155816650209,0.004468906776929105,0.007131558297658967,0.000220771894434069,-0.027722030593013723,-0.04131180806353439,-0.09070252152202969,0.18549556125765343,0.20348485039201225,-0.09045298971265943,0.14366797222054067,-0.03947758272679944,-0.04496422422377527,0.0014769804962846743,-0.006011776069775602,-0.03326158495236999,0.05620955152581353,-0.007386855533522235,-0.09537753028691424,0.08631132643144092,-0.019945763440836536,0.06597367183461203,0.13427358300305894,0.02878674912539647,0.11495809651409572,-0.08997012010176188,0.09199851932270472,0.020534274289169083,0.15809534345211465,-0.029069515830496898,0.02856024643139359,0.020517830753045346,0.058944192443319464,0.00684451141657672,0.01934827497534584,0.08738477806269924,0.06592239647387858,-0.013452446311095842,0.17099455358366145,0.14103137803835572,-0.007941182581969124,0.11503060275287555,0.1452907732224156,0.012221670005973911,-0.12881196504758888,-0.023915116548818848,0.0862070364155836,0.0386438637172909,-0.04431221640557764,0.12038307598520809,-0.07006500021172996,0.08065763102081448,-0.1605581257076322,-0.129151324580865,-0.004941236699189375,-0.02630347419364912,0.041564128791998764,0.08800673367210267,-0.07989852675801841,0.07901757789413791,-0.20061388891019227,0.03357771362496068,-0.1105704225074443,0.042615456633176764,-0.18310779303859268,-0.04590241504872911,-0.06264349757945875,-0.020474901374217425,-0.29526586107128727,0.009904676079095545,0.10981874654919127,0.03397008063559152,0.07434841143318772,0.08168878027723372,0.07177690653249225,-0.04915298596863429,0.028891509921425616,0.15256384581575225,-0.04475958817348883,0.1329561126077019,-0.0007688705625449346,-0.07904612610112316,0.12749950497342824,-0.03312099300226213,-0.1556289143729262,-0.12731775133449966,0.06447798805425266,0.2768258011237268,0.108143947565165,-0.047007983581308,0.044698665413280284,-0.0018607415291113647,0.013030945126102714,-0.10523838930616533,0.08530984614224654,-0.05090512960064573,0.07936695377672684,-0.0669389680428039,0.0983828789341631,0.09129233031949645,-0.051504848977857336,0.03143555758981514,-0.24225380574442434,-0.20249563953647387,-0.007510889248981287,-0.20037025964663793,-0.1179436263305613,-0.12265307274058208,-0.08618342599676522,0.040087424143919595,0.04012571939797321,0.052682062729435264,0.07067317981692653,0.050332173387785624,-0.046547176552631964,-0.02379620466337149,0.1597065910093203,0.005960288696410408,0.006160455871875174,0.10369961614290318,-0.13109886400633386,0.4277261361943104,-0.23489490492981796,0.04674342350636086,0.017512590939468196,-0.018359849604613517,0.06814822920988176,0.02208015650269361,0.06813745809334545,-0.02693019846053639,0.010184390564693594,0.03132020978995231,0.14282210537012482,0.06593881616940801,0.04876790961723191,-0.03212076451981995,0.03436534141280987,0.3360000465783181,0.07477706785741947,0.08265585012883628,0.02212768239258695,0.04969669953612521,-0.08979068939140589,-0.1370833319161974,0.005190333432208137,0.09364760133996174,0.013131111091999048,-0.0705251907847057,0.0023151654876720994,-0.14717520687729854,-0.0001956045034122576,-0.0014130770920916154,0.13652313370280356,-0.04678967493424181,-0.07576683049035773,-0.0844259122790845,0.03975378509184158,-0.06835862711008706,-0.05917068737332391,0.01964976072434544,0.10462264585269819,-0.03638685388022936,0.012836227874068342,0.09248881229136942,0.03878510172145945,-0.1009683009133484,-0.14566890407137778,-0.011554552110193366
ASNN,-0.23211452713730157,0.05228513315526538,-0.18749507062345974,-0.07152746174522259,0.27600372146926294,0.017896027420856237,-0.05014907881249209,-0.020628902593441825,0.3543718440601254,-0.03737077432590567,-0.14035341962337472,0.17702455594933528,0.28385918618155714,-0.02698705147668487,-0.10515740203656804,,-0.10912524464260466,-0.11236920531086077,-0.23412309961250272,-0.09812620743099643,-0.07983911090637272,-0.02040569469335589,,0.22539186072302234,0.035910748415611676,-0.0569672189290944,-0.02421556955720337,-0.0515743829339077,-0.11415951089077475,,0.020180665914173657,-0.0759169774636,-0.011258830582780273,-0.22126399003577715,-0.0431884562990921,-0.050529116599074324,,-0.41816290243699267,-0.06328931705946479,-0.10966942312121605,0.053020526774556376,-0.054225343474944177,-0.04399302332927306,-0.00778036413829912,0.06857842648928845,0.04838719290967441,-0.06260192655029993,0.1388580191531199,-0.12444943817606302,-0.16166831380285346,-0.08485511042428895,0.15847733526516444,-0.17515595195418265,0.026650487569544457,-0.00760238120400496,-0.07348225712335087,0.03342911169334594,0.053425380080198585,0.043750905186259556,0.09365989618927352,0.08554080348601092,0.19767763001511343,-0.004314891208131864,0.031511271424905445,-0.13015565555950562,-0.01951384526618902,0.16291511550846377,-0.0751915303600163,0.04389426200145889,0.1866681100544872,-0.0055468882719097185,-0.07366272817744644,0.22164088054302886,-0.03995565139907121,-0.03994248704644026,0.044402947520897615,,-0.016422606852250908,0.00842413300041737,0.18628106343155962,0.24986737934263753,,,0.06608279747857902,-0.16160196779855082,-0.030463234614314945,0.07726523221261436,-0.021163549904546643,0.05860675492602722,-0.20276448433963026,0.02488946895120663,-0.32164227959551006,0.08303299836004839,-0.027498306439355157,0.08341964257734612,-0.1538385189225864,-0.16391521447539614,-0.044487638696253225,0.09235085387915969,0.002969918492697745,-0.08181825775202486,-0.042758149721459436,-0.0685961347343125,-0.1179270783398726,-0.10461763249511442,0.052449831852563994,0.031511981240797474,0.12892486773264034,0.05753603960498154,0.12807482014599506,0.10997511755559242,0.14181237447345665,-0.08706791882489265,-0.08299469252193262,,0.05946811401819609,-0.031015451886571843,-0.09293731633477649,0.040573540098231005,-0.13253815051504803,0.15212610765663528,-0.03754086181844193,0.010932626250122415,0.03901451436374723,0.1431822059843685,-0.021422005052932503,0.02811213513931256,0.02454744095675734,-0.04449186300146576,0.16478689934421598,0.3939428127822183,,,-0.17994616754108925,0.052350118568593854,-0.08447723429474555,-0.05738030263511296,-0.05113370796647799,-0.03047428201994246,,-0.029251282870466237,-0.01818913361748698,0.0033576663469862674,-0.0088655525824255,-0.060669236146646516,-0.2852134859146288,0.07624199902089122,0.027725666914509197,0.13307136727662827,0.09733743365991905,0.07976676196079921,-0.047124376891236566,-0.09988893670455096,,0.09362545370895135,-0.18514078371880874,-0.098851608247388,-0.061333828356940345,0.0857691816458811,0.04256191278184223,0.12365633341715103,-0.002341532485526886,0.00586306180224523,-0.07636014198094847,-0.13205606747306337,-0.06184542179589305,-0.1265640340070873,-0.02157802788813457,0.06046641834751311,0.02669747950279073,,-0.05447015528310025,-0.10636831335540915,,0.03969481577643257,0.21752804315860802,0.07928407703147212,-0.02518097193623507,0.009595689824335691,0.18253684472646672,-0.11383093745661324,-0.15188169811987923,-0.10015825944321524,-0.09670700059306653,0.08710204054484234,-0.015120913005627649,0.233893459064175,0.024048677983172163,0.07596907820956475,-0.167357447808145,-0.03814064751524461,0.055362101872547885,0.11435965273468451,-0.2634381122164877,-0.14516921534384533,0.2238199228263619,-0.18600124907680357,-0.0971796069314875,0.041121089277816526,0.08721560589076852,0.14376974076769333,0.14460059424010735,-0.1956122462912086,-0.10762715826768451,0.21814068968217357,-0.19306935383049895,0.13733316933676998,-0.06416744118898916,,0.026778137809251916,-0.11827072113859527
