,subsystem__Transport,subsystem__whole_metabolism,reaction__A_import,reaction__B_import,reaction__C_import,reaction__D_import,reaction__E_import,reaction__F_import,reaction__G_import,subsystem__S3,reaction__N_exp,subsystem__S5,reaction__R_exp,subsystem__S7,reaction__U_exp,reaction__V_exp,reaction__W_exp,reaction__X_exp,subsystem__S1,reaction__R_A_B__G_H,subsystem__S2,reaction__R_C_H__I,reaction__R_C_D__J,reaction__R_I__P,reaction__R_J__Q,reaction__R_E__M,reaction__R_F_M__N,reaction__R_N__T,reaction__R_N__U,subsystem__S4,reaction__R_H__K,reaction__R_G_K__L,reaction__R_K__O,reaction__R_L__W,reaction__R_O_P__R,subsystem__S6,reaction__R_P_Q__S,reaction__R_S_T__V_X,metabolite_synthesis__A_C,metabolite_synthesis__B_C,metabolite_synthesis__C_C,metabolite_synthesis__D_C,metabolite_synthesis__E_C,metabolite_synthesis__F_C,metabolite_synthesis__N_C,metabolite_synthesis__R_C,metabolite_synthesis__U_C,metabolite_synthesis__V_C,metabolite_synthesis__W_C,metabolite_synthesis__X_C,metabolite_synthesis__H_C,metabolite_synthesis__I_C,metabolite_synthesis__J_C,metabolite_synthesis__P_C,metabolite_synthesis__Q_C,metabolite_synthesis__M_C,metabolite_synthesis__T_C,metabolite_synthesis__K_C,metabolite_synthesis__L_C,metabolite_synthesis__O_C,metabolite_synthesis__S_C,metabolite_consuming__A_E,metabolite_consuming__B_E,metabolite_consuming__C_E,metabolite_consuming__D_E,metabolite_consuming__E_E,metabolite_consuming__F_E,metabolite_consuming__A_C,metabolite_consuming__B_C,metabolite_consuming__C_C,metabolite_consuming__D_C,metabolite_consuming__E_C,metabolite_consuming__F_C,metabolite_consuming__G_C,metabolite_consuming__N_C,metabolite_consuming__R_C,metabolite_consuming__U_C,metabolite_consuming__V_C,metabolite_consuming__W_C,metabolite_consuming__X_C,metabolite_consuming__H_C,metabolite_consuming__I_C,metabolite_consuming__J_C,metabolite_consuming__P_C,metabolite_consuming__Q_C,metabolite_consuming__M_C,metabolite_consuming__T_C,metabolite_consuming__K_C,metabolite_consuming__L_C,metabolite_consuming__O_C,metabolite_consuming__S_C
g012,0.20626299763827538,1.1472620325254632,0.0,0.0,0.04140902681851654,0.06336569087799646,0.04208944266358047,0.042089442663971736,0.0044434605125675776,0.1141372950377467,0.05096975215812462,0.04783599085305888,0.0,0.08471130917756245,0.03144908220184356,0.06336569087873718,0.013770834612539992,0.0,0.0,0.0,0.0,0.02510729222705354,0.06336569087893926,0.025107292224821498,0.06336569089011979,0.04208944266644884,0.04208944266644884,0.06336569088275425,0.007617913931414823,0.10670903699676125,0.00807311814634147,0.0,0.0,0.0,0.0,0.12573088142389074,0.06336569087873718,0.06336569087873718,0.0,0.0,0.04140902681851654,0.06336569087799646,0.04208944266358047,0.042089442663971736,0.165356269659699,0.10581370934163943,0.11799850939712869,0.5001152004487617,0.12223930202104581,0.5226595238596196,0.18187954299437165,0.04335981128635221,0.019469846892812892,0.05194679202872881,0.022817118664190783,0.08317838499644568,0.123421589060625,0.06963547749802129,0.11046464969108173,0.10008752583955416,0.08894425284013385,0.20622571969943032,0.20622571969943032,0.03736005355227007,0.05492390030131768,0.4563836059275133,0.4563836059275133,0.189163939336436,0.18916393933640008,0.0018550017777851607,0.03478936604936736,0.4515115890750785,0.4515115890750759,0.06754832172445291,0.3198606092886028,0.0,0.03144908220184356,0.06336569087873718,0.013770834612539992,0.0,0.2019345527079041,0.0,0.018071654596402763,0.0,0.0019371398877704488,0.458085400027492,0.03478936604945489,0.08926617414892896,0.043549354728438995,0.0,0.0
g013,0.30026320309907295,1.3324746417097606,0.0,0.0,0.09239421371846328,0.04515455183696281,0.054053471161530774,0.0540534711633115,0.0038726213323016278,0.20911813737867255,0.012816156081674324,0.06875848885462107,0.0,0.11220925921426017,0.06630313639274424,0.04515455183610973,0.0,0.0,0.0,0.0,0.05017242967397019,0.038983696233835276,0.04515455183819818,0.038983696233827254,0.04515455183946417,0.05405347116180532,0.05405347116180532,0.045154551838373795,0.0,0.13923948525587396,0.02481712751118582,0.0223219891668001,0.0,0.0223219891668001,0.0,0.08930860333863581,0.04515455183610973,0.04515455183610973,0.0,0.0,0.09239421371846328,0.04515455183696281,0.054053471161530774,0.0540534711633115,0.21321238364770206,0.18421682659643285,0.13060567495973843,0.729118848871417,0.20495504604041462,0.7595290635341675,0.13923675060412577,0.10841977411691246,0.07247180077930576,0.1314314860859558,0.09008544094300387,0.10710644198975246,0.3083373424304526,0.15249572401416578,0.17006267788427754,0.13934632944344139,0.12341770418897656,0.35899088730112777,0.35899088730112777,0.2167467157086839,0.30051454602606015,0.8151059595148753,0.8151059595148753,0.3532625752088175,0.35326257520881016,0.16429011047240275,0.2546709113913884,0.7804631032991656,0.7804631032992235,0.09856186299191355,0.46379242840165946,0.0,0.06630313639274424,0.04515455183610973,0.0,0.0,0.24127245925945504,0.017846297839148286,0.2042325406596919,0.004280118555764073,0.1538537729676512,0.7469609773270135,0.2546709113911196,0.15328595384558313,0.08894599556121285,0.0,0.10799861314651137
g014,5.277609687586134,23.931130293174917,0.7236313782032101,0.7236313782040854,0.17507085095861336,0.35621043899083776,0.06925731553604489,0.06925731553385153,0.0591954435759112,0.6667836088362201,0.0,5.407249354958583,0.05401159349208623,1.1541298667213216,0.028873543223741204,0.3562104389852057,5.260680973973225,0.007824233549914449,0.7236313782040854,0.7236313782040854,0.8943909483065511,0.0990939820565521,0.35621043898429716,0.0990939820550971,0.35621043899350935,0.06925731553521093,0.06925731553521093,0.3562104389840741,0.03593164049430334,14.842254148680155,1.7169727503579932,5.512808558384422,0.05401159349208623,5.512808558384422,0.05401159349208623,0.7114203776368279,0.3562104389852057,0.3562104389852057,0.7236313782032101,0.7236313782040854,0.17507085095861336,0.35621043899083776,0.06925731553604489,0.06925731553385153,0.27402776113956734,14.905305868513592,0.3326258477995192,11.707167889297386,12.456532418212804,12.30396033656219,8.491362694664188,8.288178780183049,0.7153383840341255,9.683537491170409,0.9569947680426802,0.1375141307376722,1.056685353005758,8.867518278689534,9.381606503841107,10.55569131574471,14.12718699287717,33.217754556739,33.217754556739,4.751252045030552,10.31401370350176,2.7561163738955594,2.7561163738955594,31.946921033726714,31.94692103372675,4.616578683002534,9.191353835892457,2.6176546731511916,2.6176546731514883,9.396060428608035,2.091299459335801,0.05401159349208623,0.028873543223741204,0.3562104389852057,5.260680973973225,0.007824233549914449,28.44070984390197,4.557195543628092,8.039257796548167,4.466659450596818,6.852318844679665,2.507233219193679,9.191353835890231,14.74940639663908,7.179090103282363,0.10702268665058884,5.6175667249612085
g015,2.245830642544361,8.816689742212164,0.2038403357874237,0.20384033578711203,0.21805580915132405,0.06587720509380286,0.032669256006682586,0.03266925600712732,0.9549730861236083,0.08360039716971426,0.018077219978306403,3.085254091535792,5.119163427069414,0.04520957842839946,0.02930037609240792,0.06587720509548452,0.031310734167292915,0.020970761934346917,0.20384033578711203,0.20384033578711203,6.611880974078643,0.3745253743649377,0.06587720509597228,0.374525374362634,0.06587720510367402,0.032669256006341664,0.032669256006341664,0.06587720510166131,0.0,7.445841119438018,0.08585747293265145,0.021149823842745514,5.119163427069414,0.021149823842745514,5.119163427069414,0.13075390985738541,0.06587720509548452,0.06587720509548452,0.2038403357874237,0.20384033578711203,0.21805580915132405,0.06587720509380286,0.032669256006682586,0.03266925600712732,0.12767552302574242,6.71528486761331,0.0,5.22318599513403,3.14850304770494,5.56264411737805,1.9938328486484151,3.4363313204087547,3.8948687620116593,3.922710573862285,5.288105845452593,0.06433801167944064,0.10826810237423563,2.420503968403038,2.473175979299432,3.941186211871636,7.088091066657534,14.93718494193912,14.93718494193912,21.869230338326183,0.25147510899623243,0.5275713941004149,0.5275713941004149,14.43006258989447,14.430062589894131,21.143911401872206,0.19774241898035963,0.4916702402696337,0.4916702402696289,1.7051215645690003,0.1809705992594791,5.119163427069414,0.02930037609240792,0.06587720509548452,0.031310734167292915,0.020970761934346917,10.754886382012113,16.190727826457252,0.15366629724886116,14.246173064092384,0.11630414712904905,0.45030528049950624,0.19774241897969225,6.703350648452679,0.03455710560831917,10.237326353805244,0.07697309694178994
g016,4.4285900873751896,15.980613485670117,0.22772944351500876,0.2277294435149017,2.2131403223080515,5.62105871181746,0.2152675129147759,0.215267512915376,0.5475809206171313,4.2933557841105285,0.026076461704034767,0.06936655876569722,0.0,4.95154388708509,0.044130687741563424,5.621058711817728,0.07394990468889903,5.131933281396679,0.2277294435149017,0.2277294435149017,10.1562391077966,1.1504535106292495,5.621058711819669,1.1504535106287535,5.621058711823305,0.21526751291499877,0.21526751291499877,5.621058711820801,0.08957037453051053,0.3862289091833265,0.0034034563303697507,0.06209468244246448,0.0,0.06209468244246448,0.0,11.241116923301872,5.621058711817728,5.621058711817728,0.22772944351500876,0.2277294435149017,2.2131403223080515,5.62105871181746,0.2152675129147759,0.215267512915376,0.8580685506593988,9.661272606440845,0.8211562914742848,12.691391459055732,2.8430104677635892,13.914759861203681,1.3642357611456668,5.647085609876483,8.217506048631572,6.510111234394063,11.329711566433076,0.4295345254961911,7.900581192240581,2.377829102337507,2.5247115647462297,3.5591611089912947,13.4424910832728,23.131751495462627,23.131751495462627,32.10120531761514,28.322021494054216,16.329541410202864,16.329541410202864,22.656730289258157,22.656730289258142,29.2208984327107,24.54143956228794,15.66434488972828,15.664344889728287,1.3442125608113433,14.26967336595969,0.0,0.044130687741563424,5.621058711817728,0.07394990468889903,5.131933281396679,21.975499451824472,26.45244680392556,20.796712050077264,24.46152943902801,17.094808948845717,15.056756324637766,24.541439562287472,1.385624807194522,1.7500559289049002,0.0,13.442556628137522
g017,3.881413731809448,17.937461906385117,0.5668529531426685,0.5668529531429065,0.12252456605996388,0.03406943592688451,0.03474535417778261,0.034745354177446904,0.0,0.14904363981391763,0.0,5.409111779156263,0.0,0.12585864685514803,0.0,0.0340694359272721,5.260680973973225,0.0,0.5668529531429065,0.5668529531429065,0.0,0.023327439152989276,0.03406943593170791,0.02332743915511228,0.03406943592769083,0.03474535417757145,0.03474535417757145,0.03406943593205315,0.009062624468306746,6.827438455815852,1.729640708093671,2.3758310816860804,0.0,2.3758310816860315,0.0,0.06713837152096055,0.0340694359272721,0.0340694359272721,0.5668529531426685,0.5668529531429065,0.12252456605996388,0.03406943592688451,0.03474535417778261,0.034745354177446904,0.13597991570962153,10.447585284034048,0.015825058575024004,8.566837719586525,7.008326220289339,8.953994705473036,4.290658417259941,6.100316333394703,0.05173622838295515,7.210848827450109,0.06629092665036843,0.06849020802177042,0.19114675362977762,5.624037681675704,5.711883533658634,6.2341435831961975,10.101717510232056,24.81359487342504,24.81359487342504,0.350233504212838,0.06767403030407254,0.7372981744008985,0.7372981744008985,23.963835894362493,23.963835894362465,0.2596584669541661,0.053660209611913534,0.6982199921226532,0.6982199921226704,6.956093486378677,0.3414968656615961,0.0,0.0,0.0340694359272721,5.260680973973225,0.0,21.937579716027567,0.1470425327806423,0.04210884562889835,0.14482755505280687,0.02935490029520749,0.6441931179192971,0.05366020961160136,10.84784758189769,6.145239146719223,0.0,0.010187390707662301
g018,2.2437537072139864,8.65243218956014,0.12668042411271785,0.12668042411258293,0.24585310833536994,0.08325248964282814,0.01106012950881866,0.011060129509454446,1.2934837991982249,0.13720908007605623,0.0,3.0582902887780894,5.119163427069414,0.0585515548626956,0.07390122353416284,0.0832524896442695,0.05790261055114603,0.0,0.12668042411258293,0.12668042411258293,6.640402303248636,0.5783580227827252,0.08325248964749996,0.5783580227791821,0.08325248965266635,0.011060129509862928,0.011060129509862928,0.08325248965048651,0.01693780991030636,7.392670680314106,0.09620674905700513,0.04189754096414443,5.119163427069414,0.04189754096414443,5.119163427069414,0.16550447895495535,0.0832524896442695,0.0832524896442695,0.12668042411271785,0.12668042411258293,0.24585310833536994,0.08325248964282814,0.01106012950881866,0.011060129509454446,0.04123901703724807,6.726436196167107,0.07911004030915321,5.1078567434061855,3.3982369811807422,5.412693210560417,2.412444972734634,3.448579334422406,3.9208779675603442,3.948878207467299,5.314804030751684,0.021119758685097967,0.05343442769683345,2.65689275774559,2.646296069839576,4.087084045873421,7.130768497580258,15.038123227947501,15.038123227947501,21.905389895645044,0.21327124070747952,0.49982835274879955,0.49982835274879955,14.492888219184701,14.492888219184778,21.170543335100948,0.18119731028765934,0.4532723417151043,0.4532723417151188,2.1864694514689336,0.19564636683440975,5.119163427069414,0.07390122353416284,0.0832524896442695,0.05790261055114603,0.0,10.85635773620458,16.230653178370968,0.14734192626841228,14.304518032872155,0.10615450446436797,0.41319578554650044,0.18119731028712335,6.6800543676381565,0.07132431896105765,10.237326353805244,0.06578272495414711
g019,4.0612202189235616,14.801126532696005,0.06637219899175978,0.06637219899282908,1.4897973139670189,5.62105871181746,0.11678520728081676,0.11678520728134852,0.18312251140859526,4.242438988714194,0.009105867979876212,0.059631262856187264,0.0,4.950382301317249,0.022129469040524638,5.621058711817728,0.02362893819939718,5.131933281396679,0.06637219899282908,0.06637219899282908,10.136249128541769,0.5574116605560291,5.621058711819669,0.5574116605506024,5.621058711823305,0.11678520728004398,0.11678520728004398,5.621058711820801,0.0284314572676625,0.34591788057659006,0.0,0.04285499397305697,0.0,0.04285499397305697,0.0,11.241116923301872,5.621058711817728,5.621058711817728,0.06637219899175978,0.06637219899282908,1.4897973139670189,5.62105871181746,0.11678520728081676,0.11678520728134852,0.4641393281215023,9.26155492446242,0.7334716376986243,12.023716843225515,2.296115485401143,13.257770254035922,0.657941733967037,5.356146306450796,8.165455978095283,6.138853075736243,11.279397173188348,0.23256991422727707,7.892761656340519,1.8481004282533169,2.0784111284985043,3.156539812871216,13.147132260177733,22.60655446876759,22.60655446876759,32.05073728506392,28.322021494054216,16.26640868821699,16.26640868821699,22.188791630171053,22.188791630171046,29.17621196049428,24.54143956228794,15.60433596334582,15.604335963345916,0.8391851713147688,14.246581189819672,0.0,0.022129469040524638,5.621058711817728,0.02362893819939718,5.131933281396679,21.677028833910207,26.433316774466643,20.796712050077264,24.446384308126216,17.094808948845717,15.006632649045464,24.541439562287472,1.0873772250636595,1.7273631972454784,0.0,13.442556628137522
g020,10.501401855787371,36.61431065327187,4.8264912789048635,4.826491278905072,0.7917844901330285,0.34306096998941465,0.1207491947458285,0.1207491947460304,2.112765907337202,0.6213092437333745,0.01336644436877327,6.05607560944203,5.119163427069414,1.1393470772582992,0.013365044755465103,0.3430609699924502,5.260680973973225,0.0,4.826491278905035,4.826491278905035,6.80116499974158,1.3172569234357148,0.3430609699969225,1.3172569234344274,0.3430609699967104,0.12074919474578724,0.12074919474578724,0.34306096999550195,0.029416529238316586,16.420999733885022,5.759506899383013,5.512808558384422,5.119163427069414,5.512808558384422,5.119163427069414,0.6851214396513169,0.3430609699924502,0.3430609699924502,4.8264912789048635,4.826491278905072,0.7917844901330285,0.34306096998941465,0.1207491947458285,0.1207491947460304,0.4799952779826825,22.801763638494936,0.5920393778866189,24.75933200555764,16.32603422331179,26.142601118455662,11.275387024908076,13.76150725353852,4.102054792954529,15.935497536665007,5.542333144894696,0.24049788915803216,0.8673670577302697,13.300081022803083,13.732062386203701,15.06214631795638,24.153485740103715,45.4492637352758,45.4492637352758,24.848090744824578,10.333929894703127,2.7496852818700512,2.7496852818700512,42.42749653619226,42.42749653619231,23.867024457255937,9.209419106831659,2.638029423203995,2.6380294232039256,9.748112680702912,2.172058694403734,5.119163427069414,0.013365044755465103,0.3430609699924502,5.260680973973225,0.0,33.8937971055146,18.83111976372056,8.053502712212355,16.73389489631963,6.8628022951254675,2.534151253663128,9.209419106830149,15.971440161950841,7.179090103282363,10.237326353805244,5.625097441501392
g021,0.8108984549197166,3.852154636858699,0.031561094126914886,0.03156109412703509,0.34618765424078646,0.49214942320720306,0.025948172777269133,0.025948172775912527,0.05679812547502764,0.7804985019628091,0.0,0.09787101167520662,0.0,2.6766467713454505,0.00568017482570778,0.4921494232075628,0.07176830029259823,5.131933281396679,0.03156109412703509,0.03156109412703509,1.0102548201385133,0.1409032334371788,0.4921494232084668,0.1409032334327628,0.4921494232169674,0.025948172776971326,0.025948172776971326,0.49214942321087163,0.015278828409962511,0.18135778934948268,0.0,0.07275529794407705,0.0,0.07275529794407705,0.0,0.983298346081542,0.4921494232075628,0.4921494232075628,0.031561094126914886,0.03156109412703509,0.34618765424078646,0.49214942320720306,0.025948172777269133,0.025948172775912527,0.10079119010637345,1.6606019031973316,0.30659974017153946,2.101361456532463,0.6779304895673317,2.243630420916897,0.30886639183588904,0.9954850073329339,0.8231767585800808,1.1722350355808162,1.0925975443660902,0.05089584522065685,1.0652039801505828,0.5471548724757251,0.5920963966466515,0.7528423383819202,1.8876572766217692,5.383590470369657,5.383590470369657,8.549675822700088,14.21141483095617,4.04495395578283,4.04495395578283,5.307811292026552,5.307811292026552,8.373121028162828,12.686744120084144,3.905066576198715,3.9050665761987546,0.3708817064336041,3.7905957086450237,0.0,0.00568017482570778,0.4921494232075628,0.07176830029259823,5.131933281396679,5.34193918777665,8.146741449071085,11.130655855366335,7.919878369264471,9.538948164197542,3.787616462765469,12.68674412008384,0.2715521411892103,0.1615545040759133,0.0,7.903134677525327
g022,3.9959716467642896,15.048668773527746,0.16536841452230996,0.16536841452229836,1.5308008073789794,5.62105871181746,0.12568082028892022,0.12568082029051902,0.21845409432388763,4.25745122546845,0.0,0.0879398747092342,0.0,4.946087200721518,0.04808244298528864,5.621058711817728,0.03506374516761695,5.131933281396679,0.16536841452229836,0.16536841452229836,10.14335707076615,0.5525579279216993,5.621058711819669,0.5525579279176159,5.621058711823305,0.1256808202889104,0.1256808202889104,5.621058711820801,0.05963877995211206,0.45241505574106416,0.05448460409017802,0.11315696150661408,0.0,0.11315696150661408,0.0,11.241116923301872,5.621058711817728,5.621058711817728,0.16536841452230996,0.16536841452229836,1.5308008073789794,5.62105871181746,0.12568082028892022,0.12568082029051902,0.49972178015650925,9.360725260791298,0.8104084725982277,11.834733169214717,2.5119287192505944,13.063684699442067,0.9197837917211651,5.4113621993390035,8.200564450720147,6.207129611837519,11.313567477224778,0.250361140244247,7.8923293945218616,2.007487715236445,2.208396191241376,3.3041179781675423,13.201105589160283,22.765410898688614,22.765410898688614,32.05772424349919,28.322021494054216,16.280055052829567,16.280055052829567,22.329031625159192,22.329031625159182,29.18144558136324,24.54143956228794,15.616718098427116,15.616718098427109,1.033464974959228,14.243264370784528,0.0,0.04808244298528864,5.621058711817728,0.03506374516761695,5.131933281396679,21.758438480497365,26.434801438894848,20.796712050077264,24.447903949620077,17.094808948845717,15.011817178513475,24.541439562287472,1.3018021498670336,1.7652954143289372,0.0,13.442556628137522
g023,0.8616928363037545,9.95547892769078,0.0,0.0,0.03202522871318166,0.06352165522066579,0.2892322092517085,0.28923220925097926,0.0,3.8338552291377095,0.0,0.04309337163442518,0.0,5.4713042530518265,5.226100148450613,0.06352165522001656,0.0,0.03888250653526459,0.0,0.0,0.09168053445548274,0.05541218767485007,0.06352165522069611,0.05541218767184982,0.06352165522354464,0.28923220925171766,0.28923220925171766,0.06352165522436726,2.2512241388492384,0.15234458195736597,0.0,0.02852754067529735,0.0,0.02852754067529735,0.0,0.12604281010644947,0.06352165522001656,0.06352165522001656,0.0,0.0,0.03202522871318166,0.06352165522066579,0.2892322092517085,0.28923220925097926,1.1539273360053721,0.3524213438929522,4.757240368902279,2.1075879514557965,0.26343130433224515,2.2177885606550936,0.2005373521707594,0.21192010500020686,0.0902451242740727,0.25805451214590197,0.11507421360141736,0.5774639181698425,1.0091153297779085,0.2251811258112346,0.24646403948824797,0.2385071722369218,0.3172522232419222,0.5427958872354077,0.5427958872354077,0.548587380850405,0.11242501823990221,12.98904858262553,12.98904858262553,0.4767681173611396,0.47676811736114527,0.4816174673436598,0.08924787710563882,12.424023343311527,12.424023343311587,0.13806249283601638,10.991161155193765,0.0,5.226100148450613,0.06352165522001656,0.0,0.03888250653526459,0.2545465514040681,0.3415340737504793,0.0673927401458804,0.27897341888868443,0.05181537930413936,11.885502861095441,0.08924787710547837,0.10268943646249949,0.06841235207939496,0.0,0.04011873900281322
g024,2.179771629604421,8.603089456552496,0.16565259417577874,0.16565259417614936,0.1958886412074062,0.050296632842860116,0.023634060896154427,0.023634060896093958,1.1229321561165215,0.13826767098067638,0.0,3.064699952316558,5.119163427069414,0.09939918504379826,0.02636909060508457,0.05029663284053799,0.07735297561958374,0.0,0.16565259417614936,0.16565259417614936,6.612345692199601,0.4190540805024635,0.05029663284483451,0.419054080495073,0.05029663284780016,0.02363406089486347,0.02363406089486347,0.05029663284276919,0.019139615201141436,7.385428346186905,0.04561578965618311,0.0,5.119163427069414,0.0,5.119163427069414,0.09959276534749235,0.05029663284053799,0.05029663284053799,0.16565259417577874,0.16565259417614936,0.1958886412074062,0.050296632842860116,0.023634060896154427,0.023634060896093958,0.09153474258122443,6.672179286102989,0.04731932519797676,5.092187316564432,3.223935040629442,5.419950767994654,2.259232979200426,3.4178943967593147,3.8917906477012663,3.9075162739690827,5.280637297452412,0.046267621457434266,0.07259445484784245,2.4939747437459436,2.5141328813266726,3.975509190502983,7.064416955664348,15.027280230520597,15.027280230520597,21.89230596683073,0.2810476556745113,0.5666337253587732,0.5666337253587732,14.47208270590842,14.472082705908385,21.172252547895084,0.22797939167440126,0.5562580588423187,0.5562580588422993,1.8057714478463285,0.2769693960549351,5.119163427069414,0.02636909060508457,0.05029663284053799,0.07735297561958374,0.0,10.778140946936896,16.207917287946145,0.17467664233190813,14.266178161406804,0.13016479840972375,0.5583869713371015,0.22797939167445422,6.684877155558097,0.04047217752421337,10.237326353805244,0.08394261454881774
